workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d2_k5,64,7,4,4,2,0.007,0.003,0.010,0.000,0.007,0.001
cube_d2_k5,64,8,2,0,0,0.005,0.002,0.000,,,
cube_d2_k5,64,0,10,750,250,0.361,0.007,0.844,0.000,0.287,0.497
cube_d2_k5,64,1,250,250,122,0.895,0.035,0.324,0.000,0.258,0.028
cube_d2_k5,64,2,122,122,64,0.251,0.028,0.072,0.000,0.028,0.016
cube_d2_k5,64,3,64,64,32,0.239,0.015,0.050,0.000,0.018,0.015
cube_d2_k5,64,4,32,32,16,0.021,0.008,0.025,0.000,0.012,0.006
cube_d2_k5,64,5,16,16,8,0.013,0.005,0.013,0.000,0.007,0.002
cube_d2_k5,64,6,8,8,4,0.009,0.003,0.008,0.000,0.005,0.001
cube_d2_k5,64,7,4,4,2,0.004,0.001,0.007,0.000,0.005,0.001
cube_d2_k5,64,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,64,0,10,750,250,0.384,0.007,0.388,0.000,0.068,0.257
cube_d2_k5,64,1,250,250,122,0.071,0.041,0.095,0.000,0.033,0.023
cube_d2_k5,64,2,122,122,64,0.040,0.027,0.075,0.000,0.027,0.017
cube_d2_k5,64,3,64,64,32,0.029,0.016,0.044,0.000,0.016,0.012
cube_d2_k5,64,4,32,32,16,0.019,0.009,0.024,0.000,0.012,0.006
cube_d2_k5,64,5,16,16,8,0.018,0.006,0.017,0.000,0.009,0.003
cube_d2_k5,64,6,8,8,4,0.010,0.003,0.012,0.000,0.007,0.002
cube_d2_k5,64,7,4,4,2,0.007,0.002,0.009,0.000,0.006,0.001
cube_d2_k5,64,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,64,0,10,750,250,0.363,0.006,0.173,0.000,0.074,0.036
cube_d2_k5,64,1,250,250,122,0.066,0.039,0.107,0.000,0.037,0.030
cube_d2_k5,64,2,122,122,64,0.043,0.025,0.064,0.000,0.025,0.014
cube_d2_k5,64,3,64,64,32,0.029,0.023,0.043,0.000,0.019,0.009
cube_d2_k5,64,4,32,32,16,0.023,0.010,0.024,0.000,0.011,0.007
cube_d2_k5,64,5,16,16,8,0.016,0.005,0.016,0.000,0.009,0.003
cube_d2_k5,64,6,8,8,4,0.011,0.004,0.012,0.000,0.007,0.002
cube_d2_k5,64,7,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k5,64,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,64,0,10,750,250,0.243,0.005,0.170,0.000,0.077,0.040
cube_d2_k5,64,1,250,250,122,0.324,0.039,0.110,0.000,0.036,0.027
cube_d2_k5,64,2,122,122,64,0.040,0.021,0.055,0.000,0.023,0.013
cube_d2_k5,64,3,64,64,32,0.027,0.018,0.044,0.000,0.017,0.012
cube_d2_k5,64,4,32,32,16,0.022,0.008,0.029,0.000,0.012,0.011
cube_d2_k5,64,5,16,16,8,0.018,0.005,0.017,0.000,0.009,0.004
cube_d2_k5,64,6,8,8,4,0.016,0.004,0.012,0.000,0.007,0.002
cube_d2_k5,64,7,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k5,64,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,64,0,10,750,250,0.432,0.007,0.177,0.000,0.079,0.037
cube_d2_k5,64,1,250,250,122,0.056,0.037,0.101,0.000,0.041,0.023
cube_d2_k5,64,2,122,122,64,0.048,0.024,0.097,0.000,0.025,0.046
cube_d2_k5,64,3,64,64,32,0.028,0.018,0.050,0.000,0.019,0.013
cube_d2_k5,64,4,32,32,16,0.025,0.009,0.026,0.000,0.012,0.007
cube_d2_k5,64,5,16,16,8,0.015,0.005,0.017,0.000,0.009,0.003
cube_d2_k5,64,6,8,8,4,0.011,0.004,0.012,0.000,0.007,0.002
cube_d2_k5,64,7,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k5,64,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,1.000,0.287,3.156,0.000,2.902,0.151
cube_d2_k5,128,1,250,250,122,0.368,0.323,0.434,0.000,0.316,0.053
cube_d2_k5,128,2,122,122,64,0.332,0.045,0.112,0.000,0.038,0.033
cube_d2_k5,128,3,64,64,32,0.073,0.034,0.084,0.000,0.026,0.025
cube_d2_k5,128,4,32,32,16,0.040,0.019,0.032,0.000,0.013,0.011
cube_d2_k5,128,5,16,16,8,0.018,0.006,0.018,0.000,0.010,0.004
cube_d2_k5,128,6,8,8,4,0.017,0.004,0.013,0.000,0.007,0.002
cube_d2_k5,128,7,4,4,2,0.007,0.002,0.010,0.000,0.007,0.001
cube_d2_k5,128,8,2,0,0,0.005,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,0.280,0.007,0.501,0.000,0.364,0.057
cube_d2_k5,128,1,250,250,122,0.360,0.053,0.135,0.000,0.043,0.036
cube_d2_k5,128,2,122,122,64,0.080,0.028,0.126,0.000,0.035,0.050
cube_d2_k5,128,3,64,64,32,0.051,0.034,0.072,0.000,0.030,0.024
cube_d2_k5,128,4,32,32,16,0.042,0.015,0.037,0.000,0.013,0.015
cube_d2_k5,128,5,16,16,8,0.030,0.007,0.018,0.000,0.010,0.004
cube_d2_k5,128,6,8,8,4,0.023,0.005,0.014,0.000,0.008,0.002
cube_d2_k5,128,7,4,4,2,0.008,0.003,0.011,0.000,0.007,0.001
cube_d2_k5,128,8,2,0,0,0.005,0.002,0.000,,,
cube_d2_k5,128,0,10,750,250,0.289,0.007,0.230,0.000,0.087,0.045
cube_d2_k5,128,1,250,250,122,0.079,0.053,0.147,0.000,0.042,0.037
cube_d2_k5,128,2,122,122,64,0.084,0.039,0.115,0.000,0.033,0.037
cube_d2_k5,128,3,64,64,32,0.074,0.029,0.076,0.000,0.026,0.019
cube_d2_k5,128,4,32,32,16,0.047,0.015,0.036,0.000,0.013,0.014
cube_d2_k5,128,5,16,16,8,0.028,0.006,0.018,0.000,0.010,0.004
cube_d2_k5,128,6,8,8,4,0.018,0.004,0.013,0.000,0.008,0.002
cube_d2_k5,128,7,4,4,2,0.007,0.003,0.010,0.000,0.007,0.001
cube_d2_k5,128,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,0.287,0.008,0.242,0.000,0.088,0.066
cube_d2_k5,128,1,250,250,122,0.091,0.059,0.176,0.000,0.042,0.059
cube_d2_k5,128,2,122,122,64,0.089,0.036,0.111,0.000,0.032,0.038
cube_d2_k5,128,3,64,64,32,0.051,0.017,0.085,0.000,0.028,0.027
cube_d2_k5,128,4,32,32,16,0.030,0.018,0.030,0.000,0.014,0.008
cube_d2_k5,128,5,16,16,8,0.024,0.006,0.018,0.000,0.010,0.004
cube_d2_k5,128,6,8,8,4,0.019,0.004,0.014,0.000,0.008,0.002
cube_d2_k5,128,7,4,4,2,0.007,0.002,0.009,0.000,0.006,0.001
cube_d2_k5,128,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,0.274,0.007,0.251,0.000,0.088,0.077
cube_d2_k5,128,1,250,250,122,0.079,0.052,0.155,0.000,0.048,0.057
cube_d2_k5,128,2,122,122,64,0.061,0.037,0.115,0.000,0.031,0.031
cube_d2_k5,128,3,64,64,32,0.057,0.028,0.080,0.000,0.029,0.026
cube_d2_k5,128,4,32,32,16,0.051,0.018,0.037,0.000,0.014,0.015
cube_d2_k5,128,5,16,16,8,0.030,0.006,0.018,0.000,0.010,0.004
cube_d2_k5,128,6,8,8,4,0.020,0.004,0.014,0.000,0.008,0.002
cube_d2_k5,128,7,4,4,2,0.022,0.003,0.011,0.000,0.007,0.002
cube_d2_k5,128,8,2,0,0,0.005,0.001,0.000,,,
cube_d2_k5,128,0,10,750,250,0.231,0.007,0.273,0.000,0.099,0.081
cube_d2_k5,128,1,250,250,122,0.105,0.069,0.174,0.000,0.047,0.058
cube_d2_k5,128,2,122,122,64,0.077,0.035,0.108,0.000,0.033,0.032
cube_d2_k5,128,3,64,64,32,0.071,0.034,0.074,0.000,0.025,0.022
cube_d2_k5,128,4,32,32,16,0.039,0.015,0.048,0.000,0.015,0.019
cube_d2_k5,128,5,16,16,8,0.030,0.007,0.018,0.000,0.010,0.004
cube_d2_k5,128,6,8,8,4,0.020,0.004,0.014,0.000,0.008,0.002
cube_d2_k5,128,7,4,4,2,0.007,0.002,0.009,0.000,0.006,0.001
cube_d2_k5,128,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,144,0,10,750,250,0.997,0.271,3.743,0.000,2.935,0.711
cube_d2_k5,144,1,250,250,122,0.871,0.061,0.415,0.000,0.049,0.296
cube_d2_k5,144,2,122,122,64,0.388,0.042,0.116,0.000,0.033,0.042
cube_d2_k5,144,3,64,64,32,0.324,0.023,0.070,0.000,0.022,0.024
cube_d2_k5,144,4,32,32,16,0.032,0.014,0.041,0.000,0.015,0.012
cube_d2_k5,144,5,16,16,8,0.029,0.006,0.018,0.000,0.010,0.004
cube_d2_k5,144,6,8,8,4,0.018,0.004,0.014,0.000,0.008,0.002
cube_d2_k5,144,7,4,4,2,0.007,0.002,0.010,0.000,0.007,0.001
cube_d2_k5,144,8,2,0,0,0.005,0.002,0.000,,,
cube_d2_k5,144,0,10,750,250,0.280,0.007,0.243,0.000,0.088,0.068
cube_d2_k5,144,1,250,250,122,0.339,0.054,0.149,0.000,0.061,0.032
cube_d2_k5,144,2,122,122,64,0.066,0.038,0.119,0.000,0.031,0.045
cube_d2_k5,144,3,64,64,32,0.059,0.023,0.077,0.000,0.020,0.031
cube_d2_k5,144,4,32,32,16,0.045,0.017,0.026,0.000,0.013,0.007
cube_d2_k5,144,5,16,16,8,0.020,0.006,0.017,0.000,0.009,0.004
cube_d2_k5,144,6,8,8,4,0.015,0.004,0.012,0.000,0.007,0.002
cube_d2_k5,144,7,4,4,2,0.007,0.002,0.010,0.000,0.006,0.001
cube_d2_k5,144,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,144,0,10,750,250,0.341,0.273,0.203,0.000,0.082,0.046
cube_d2_k5,144,1,250,250,122,0.110,0.049,0.138,0.000,0.041,0.038
cube_d2_k5,144,2,122,122,64,0.096,0.039,0.111,0.000,0.030,0.043
cube_d2_k5,144,3,64,64,32,0.052,0.029,0.059,0.000,0.020,0.021
cube_d2_k5,144,4,32,32,16,0.038,0.016,0.026,0.000,0.013,0.006
cube_d2_k5,144,5,16,16,8,0.021,0.006,0.017,0.000,0.009,0.003
cube_d2_k5,144,6,8,8,4,0.021,0.004,0.013,0.000,0.007,0.002
cube_d2_k5,144,7,4,4,2,0.006,0.002,0.010,0.000,0.006,0.001
cube_d2_k5,144,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,144,0,10,750,250,0.269,0.007,0.239,0.000,0.081,0.075
cube_d2_k5,144,1,250,250,122,0.107,0.051,0.150,0.000,0.044,0.035
cube_d2_k5,144,2,122,122,64,0.067,0.032,0.097,0.000,0.031,0.026
cube_d2_k5,144,3,64,64,32,0.048,0.037,0.062,0.000,0.030,0.015
cube_d2_k5,144,4,32,32,16,0.037,0.020,0.030,0.000,0.012,0.010
cube_d2_k5,144,5,16,16,8,0.024,0.006,0.017,0.000,0.009,0.003
cube_d2_k5,144,6,8,8,4,0.018,0.004,0.013,0.000,0.008,0.002
cube_d2_k5,144,7,4,4,2,0.007,0.002,0.010,0.000,0.006,0.001
cube_d2_k5,144,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,144,0,10,750,250,0.296,0.006,0.490,0.000,0.087,0.297
cube_d2_k5,144,1,250,250,122,0.113,0.066,0.144,0.000,0.044,0.028
cube_d2_k5,144,2,122,122,64,0.068,0.032,0.102,0.000,0.032,0.032
cube_d2_k5,144,3,64,64,32,0.066,0.022,0.078,0.000,0.022,0.024
cube_d2_k5,144,4,32,32,16,0.044,0.014,0.030,0.000,0.013,0.009
cube_d2_k5,144,5,16,16,8,0.026,0.006,0.018,0.000,0.009,0.004
cube_d2_k5,144,6,8,8,4,0.016,0.004,0.013,0.000,0.007,0.002
cube_d2_k5,144,7,4,4,2,0.007,0.002,0.010,0.000,0.006,0.001
cube_d2_k5,144,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k5,144,0,10,750,250,0.266,0.006,0.257,0.000,0.103,0.070
cube_d2_k5,144,1,250,250,122,0.125,0.057,0.423,0.000,0.275,0.061
cube_d2_k5,144,2,122,122,64,0.074,0.034,0.109,0.000,0.037,0.034
cube_d2_k5,144,3,64,64,32,0.072,0.032,0.065,0.001,0.022,0.017
cube_d2_k5,144,4,32,32,16,0.029,0.014,0.027,0.000,0.013,0.007
cube_d2_k5,144,5,16,16,8,0.022,0.006,0.017,0.000,0.009,0.003
cube_d2_k5,144,6,8,8,4,0.019,0.004,0.013,0.000,0.007,0.002
cube_d2_k5,144,7,4,4,2,0.007,0.002,0.010,0.000,0.006,0.001
cube_d2_k5,144,8,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,1.514,3.251,239.127,0.000,112.021,42.736
cube_d2_k55,1,1,332750,332750,131072,144.260,21.352,109.738,0.000,34.252,21.804
cube_d2_k55,1,2,131072,131072,70606,63.294,8.662,55.481,0.000,17.658,9.866
cube_d2_k55,1,3,70606,70606,65536,33.208,4.501,29.264,0.000,10.799,6.593
cube_d2_k55,1,4,65536,65536,32768,27.634,4.470,17.287,0.000,6.775,3.555
cube_d2_k55,1,5,32768,32768,16384,13.566,2.257,8.616,0.000,3.457,2.017
cube_d2_k55,1,6,16384,16384,8192,6.700,1.148,4.305,0.000,1.695,1.012
cube_d2_k55,1,7,8192,8192,4096,3.306,0.544,2.025,0.000,0.712,0.589
cube_d2_k55,1,8,4096,4096,2048,1.655,0.252,0.929,0.000,0.327,0.230
cube_d2_k55,1,9,2048,2048,1024,0.884,0.135,0.480,0.000,0.168,0.116
cube_d2_k55,1,10,1024,1024,512,0.424,0.065,0.232,0.000,0.078,0.057
cube_d2_k55,1,11,512,512,256,0.215,0.030,0.117,0.000,0.039,0.029
cube_d2_k55,1,12,256,256,128,0.109,0.016,0.060,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.054,0.009,0.032,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.027,0.005,0.019,0.000,0.007,0.004
cube_d2_k55,1,15,32,32,16,0.015,0.003,0.012,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.008,0.002,0.008,0.000,0.004,0.001
cube_d2_k55,1,17,8,8,4,0.004,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,1.209,1.534,232.347,0.000,102.359,45.421
cube_d2_k55,1,1,332750,332750,131072,153.508,21.250,126.011,0.000,50.952,21.073
cube_d2_k55,1,2,131072,131072,70606,62.953,9.840,59.679,0.000,21.531,9.950
cube_d2_k55,1,3,70606,70606,65536,33.375,4.906,30.160,0.000,10.760,7.151
cube_d2_k55,1,4,65536,65536,32768,27.917,4.748,17.524,0.000,6.856,3.590
cube_d2_k55,1,5,32768,32768,16384,13.830,2.539,8.654,0.000,3.446,2.002
cube_d2_k55,1,6,16384,16384,8192,6.720,1.267,4.315,0.000,1.704,1.019
cube_d2_k55,1,7,8192,8192,4096,3.353,0.624,1.876,0.000,0.681,0.472
cube_d2_k55,1,8,4096,4096,2048,1.680,0.267,0.953,0.000,0.343,0.235
cube_d2_k55,1,9,2048,2048,1024,0.848,0.137,0.476,0.000,0.165,0.118
cube_d2_k55,1,10,1024,1024,512,0.430,0.065,0.236,0.000,0.079,0.057
cube_d2_k55,1,11,512,512,256,0.218,0.030,0.118,0.000,0.040,0.029
cube_d2_k55,1,12,256,256,128,0.109,0.016,0.060,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.053,0.009,0.032,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.028,0.005,0.019,0.000,0.007,0.004
cube_d2_k55,1,15,32,32,16,0.014,0.003,0.012,0.000,0.005,0.002
cube_d2_k55,1,16,16,16,8,0.008,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.004,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,1.142,1.530,240.318,0.000,105.543,44.768
cube_d2_k55,1,1,332750,332750,131072,154.578,21.406,126.027,0.000,50.908,21.306
cube_d2_k55,1,2,131072,131072,70606,62.666,9.892,59.373,0.000,21.486,9.681
cube_d2_k55,1,3,70606,70606,65536,33.116,4.906,30.047,0.000,10.778,7.111
cube_d2_k55,1,4,65536,65536,32768,27.879,6.426,17.376,0.000,6.705,3.625
cube_d2_k55,1,5,32768,32768,16384,13.831,2.514,8.636,0.000,3.430,2.000
cube_d2_k55,1,6,16384,16384,8192,6.748,1.273,4.367,0.000,1.740,1.003
cube_d2_k55,1,7,8192,8192,4096,3.336,0.573,1.939,0.000,0.714,0.487
cube_d2_k55,1,8,4096,4096,2048,1.767,0.267,0.932,0.000,0.330,0.231
cube_d2_k55,1,9,2048,2048,1024,0.841,0.138,0.482,0.000,0.170,0.117
cube_d2_k55,1,10,1024,1024,512,0.432,0.065,0.235,0.000,0.080,0.058
cube_d2_k55,1,11,512,512,256,0.219,0.030,0.117,0.000,0.039,0.029
cube_d2_k55,1,12,256,256,128,0.109,0.016,0.060,0.000,0.021,0.015
cube_d2_k55,1,13,128,128,64,0.054,0.009,0.032,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.027,0.005,0.019,0.000,0.007,0.004
cube_d2_k55,1,15,32,32,16,0.014,0.003,0.012,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.008,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.004,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.000
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,1.184,1.535,241.053,0.000,110.226,46.574
cube_d2_k55,1,1,332750,332750,131072,154.081,21.497,125.834,0.000,50.940,21.196
cube_d2_k55,1,2,131072,131072,70606,62.760,9.864,59.238,0.000,21.406,9.667
cube_d2_k55,1,3,70606,70606,65536,34.942,4.889,30.314,0.000,10.779,7.109
cube_d2_k55,1,4,65536,65536,32768,28.099,4.764,17.386,0.000,6.667,3.566
cube_d2_k55,1,5,32768,32768,16384,13.872,2.537,8.657,0.000,3.447,2.016
cube_d2_k55,1,6,16384,16384,8192,6.765,1.261,4.330,0.000,1.722,0.995
cube_d2_k55,1,7,8192,8192,4096,3.337,0.591,1.906,0.000,0.695,0.483
cube_d2_k55,1,8,4096,4096,2048,1.690,0.276,0.930,0.000,0.329,0.230
cube_d2_k55,1,9,2048,2048,1024,0.847,0.138,0.486,0.000,0.166,0.116
cube_d2_k55,1,10,1024,1024,512,0.430,0.065,0.235,0.000,0.080,0.057
cube_d2_k55,1,11,512,512,256,0.217,0.030,0.116,0.000,0.039,0.029
cube_d2_k55,1,12,256,256,128,0.108,0.016,0.061,0.000,0.022,0.015
cube_d2_k55,1,13,128,128,64,0.054,0.009,0.032,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.031,0.005,0.019,0.000,0.007,0.005
cube_d2_k55,1,15,32,32,16,0.014,0.003,0.012,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.008,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.004,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,1.165,1.518,244.375,0.000,113.728,46.096
cube_d2_k55,1,1,332750,332750,131072,153.527,21.358,125.136,0.000,50.149,21.359
cube_d2_k55,1,2,131072,131072,70606,63.334,9.867,60.781,0.000,21.186,9.775
cube_d2_k55,1,3,70606,70606,65536,33.477,4.903,30.136,0.000,10.810,7.076
cube_d2_k55,1,4,65536,65536,32768,28.249,4.752,17.437,0.000,6.757,3.556
cube_d2_k55,1,5,32768,32768,16384,13.879,2.557,8.649,0.000,3.429,2.006
cube_d2_k55,1,6,16384,16384,8192,6.789,1.274,4.315,0.000,1.684,1.015
cube_d2_k55,1,7,8192,8192,4096,3.354,0.592,1.923,0.000,0.693,0.498
cube_d2_k55,1,8,4096,4096,2048,1.715,0.268,0.933,0.000,0.330,0.230
cube_d2_k55,1,9,2048,2048,1024,0.847,0.138,0.481,0.000,0.168,0.117
cube_d2_k55,1,10,1024,1024,512,0.429,0.065,0.236,0.000,0.079,0.057
cube_d2_k55,1,11,512,512,256,0.221,0.036,0.117,0.000,0.039,0.029
cube_d2_k55,1,12,256,256,128,0.111,0.016,0.061,0.000,0.022,0.015
cube_d2_k55,1,13,128,128,64,0.054,0.009,0.031,0.000,0.012,0.008
cube_d2_k55,1,14,64,64,32,0.027,0.005,0.019,0.000,0.008,0.004
cube_d2_k55,1,15,32,32,16,0.014,0.003,0.013,0.000,0.005,0.003
cube_d2_k55,1,16,16,16,8,0.008,0.002,0.008,0.000,0.004,0.001
cube_d2_k55,1,17,8,8,4,0.004,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,1,0,110,998250,332750,1.157,1.495,241.162,0.000,105.305,49.451
cube_d2_k55,1,1,332750,332750,131072,153.784,21.332,125.537,0.000,50.752,21.080
cube_d2_k55,1,2,131072,131072,70606,64.979,9.933,59.490,0.000,21.443,9.806
cube_d2_k55,1,3,70606,70606,65536,33.470,5.019,30.176,0.000,10.718,7.106
cube_d2_k55,1,4,65536,65536,32768,28.274,4.739,17.273,0.000,6.623,3.577
cube_d2_k55,1,5,32768,32768,16384,13.863,2.529,8.623,0.000,3.366,1.999
cube_d2_k55,1,6,16384,16384,8192,6.797,1.279,4.360,0.000,1.754,0.999
cube_d2_k55,1,7,8192,8192,4096,3.363,0.578,1.897,0.000,0.684,0.484
cube_d2_k55,1,8,4096,4096,2048,1.699,0.268,0.931,0.000,0.328,0.229
cube_d2_k55,1,9,2048,2048,1024,0.857,0.139,0.487,0.000,0.166,0.128
cube_d2_k55,1,10,1024,1024,512,0.432,0.065,0.235,0.000,0.079,0.057
cube_d2_k55,1,11,512,512,256,0.220,0.030,0.117,0.000,0.040,0.029
cube_d2_k55,1,12,256,256,128,0.108,0.016,0.060,0.000,0.022,0.015
cube_d2_k55,1,13,128,128,64,0.055,0.009,0.032,0.000,0.012,0.009
cube_d2_k55,1,14,64,64,32,0.027,0.005,0.018,0.000,0.007,0.004
cube_d2_k55,1,15,32,32,16,0.014,0.003,0.012,0.000,0.005,0.002
cube_d2_k55,1,16,16,16,8,0.007,0.002,0.008,0.000,0.004,0.002
cube_d2_k55,1,17,8,8,4,0.004,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,1,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,1,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,2.848,3.266,187.473,0.000,75.954,42.488
cube_d2_k55,2,1,332750,332750,131072,111.251,15.397,78.535,0.000,26.341,16.968
cube_d2_k55,2,2,131072,131072,70606,45.643,7.043,36.016,0.000,11.380,7.254
cube_d2_k55,2,3,70606,70606,65536,24.162,3.862,25.821,0.000,12.087,5.395
cube_d2_k55,2,4,65536,65536,32768,22.247,3.729,22.102,0.000,9.360,3.344
cube_d2_k55,2,5,32768,32768,16384,9.916,1.867,8.078,0.000,4.288,1.619
cube_d2_k55,2,6,16384,16384,8192,5.189,0.975,4.316,0.000,2.212,0.861
cube_d2_k55,2,7,8192,8192,4096,2.597,0.659,1.963,0.000,0.852,0.420
cube_d2_k55,2,8,4096,4096,2048,1.274,0.335,1.051,0.000,0.454,0.205
cube_d2_k55,2,9,2048,2048,1024,0.684,0.215,0.570,0.000,0.228,0.106
cube_d2_k55,2,10,1024,1024,512,0.374,0.112,0.329,0.000,0.130,0.088
cube_d2_k55,2,11,512,512,256,0.211,0.060,0.161,0.000,0.072,0.032
cube_d2_k55,2,12,256,256,128,0.122,0.032,0.107,0.000,0.040,0.026
cube_d2_k55,2,13,128,128,64,0.063,0.018,0.055,0.000,0.024,0.012
cube_d2_k55,2,14,64,64,32,0.044,0.010,0.034,0.000,0.014,0.009
cube_d2_k55,2,15,32,32,16,0.017,0.006,0.020,0.000,0.009,0.005
cube_d2_k55,2,16,16,16,8,0.014,0.004,0.014,0.000,0.007,0.003
cube_d2_k55,2,17,8,8,4,0.008,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,2,18,4,4,2,0.005,0.002,0.008,0.000,0.005,0.001
cube_d2_k55,2,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,1.448,1.783,123.820,0.000,46.730,29.596
cube_d2_k55,2,1,332750,332750,131072,90.733,13.521,65.664,0.001,22.345,13.033
cube_d2_k55,2,2,131072,131072,70606,37.623,6.342,31.173,0.000,10.076,5.792
cube_d2_k55,2,3,70606,70606,65536,21.306,3.088,21.684,0.000,10.026,4.255
cube_d2_k55,2,4,65536,65536,32768,17.294,3.016,13.881,0.000,6.793,2.581
cube_d2_k55,2,5,32768,32768,16384,8.882,1.565,6.859,0.000,3.450,1.335
cube_d2_k55,2,6,16384,16384,8192,4.529,0.813,3.433,0.000,1.697,0.702
cube_d2_k55,2,7,8192,8192,4096,2.372,0.518,1.592,0.000,0.680,0.341
cube_d2_k55,2,8,4096,4096,2048,1.201,0.270,0.874,0.000,0.353,0.177
cube_d2_k55,2,9,2048,2048,1024,0.629,0.185,0.470,0.000,0.172,0.099
cube_d2_k55,2,10,1024,1024,512,0.349,0.101,0.232,0.000,0.082,0.047
cube_d2_k55,2,11,512,512,256,0.199,0.046,0.145,0.000,0.056,0.038
cube_d2_k55,2,12,256,256,128,0.128,0.025,0.085,0.000,0.030,0.023
cube_d2_k55,2,13,128,128,64,0.066,0.013,0.043,0.000,0.017,0.012
cube_d2_k55,2,14,64,64,32,0.038,0.007,0.025,0.000,0.010,0.006
cube_d2_k55,2,15,32,32,16,0.020,0.005,0.016,0.000,0.007,0.003
cube_d2_k55,2,16,16,16,8,0.011,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,2,17,8,8,4,0.006,0.002,0.008,0.000,0.005,0.001
cube_d2_k55,2,18,4,4,2,0.004,0.002,0.006,0.000,0.004,0.001
cube_d2_k55,2,19,2,0,0,0.003,0.001,0.000,,,
cube_d2_k55,2,0,110,998250,332750,0.653,0.822,118.931,0.000,43.044,28.362
cube_d2_k55,2,1,332750,332750,131072,94.297,13.759,66.106,0.000,23.553,12.017
cube_d2_k55,2,2,131072,131072,70606,35.113,5.745,29.037,0.000,9.099,5.163
cube_d2_k55,2,3,70606,70606,65536,17.789,2.881,19.904,0.000,8.926,3.993
cube_d2_k55,2,4,65536,65536,32768,15.833,2.812,12.243,0.000,5.778,2.177
cube_d2_k55,2,5,32768,32768,16384,7.953,1.463,6.332,0.000,3.129,1.200
cube_d2_k55,2,6,16384,16384,8192,4.197,0.807,3.136,0.000,1.451,0.653
cube_d2_k55,2,7,8192,8192,4096,2.075,0.442,1.369,0.000,0.549,0.300
