file,expected,algorithm,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
haskell.189.ground.smt2,,par_async,4,0,unsat,1.663217,0.072570,0.692940,0.550820,0.094740,0.000000,0.005170,
haskell.189.ground.smt2,,par_async,8,0,unsat,1.379521,0.077970,0.493510,0.478070,0.074770,0.000000,0.011550,
haskell.189.ground.smt2,,par_async,16,0,unsat,1.928854,0.076140,0.921000,0.567860,0.078340,0.000000,0.030190,
haskell.189.ground.smt2,,par_async,32,0,unsat,1.739758,0.078700,0.715200,0.558330,0.073500,0.000000,0.042610,
haskell.189.ground.smt2,,par_async,64,0,unsat,1.512730,0.076920,0.489650,0.530510,0.077270,0.000000,0.097040,
haskell.189.ground.smt2,,par_async,128,0,unsat,1.808096,0.075780,0.550980,0.715190,0.092660,0.000000,0.135300,
haskell.189.ground.smt2,,par_async,144,0,unsat,1.771178,0.078340,0.656220,0.572890,0.081790,0.000000,0.141340,
haskell.19.ground.smt2,,nelson_topo_iter,1,0,unsat,1.889574,0.104130,0.800290,0.618150,0.060670,0.000000,0.003180,
haskell.19.ground.smt2,,nelson_simple,1,0,unsat,1.748970,0.096260,0.672260,0.622810,0.052760,0.000000,0.003180,
haskell.19.ground.smt2,,par_async,1,0,unsat,2.265781,0.095430,0.983710,0.739290,0.129270,0.000000,0.002600,
haskell.19.ground.smt2,,par_async,2,0,unsat,1.741221,0.097810,0.678110,0.598830,0.069220,0.000000,0.001520,
haskell.19.ground.smt2,,par_async,4,0,unsat,2.230393,0.096410,1.025620,0.733050,0.055720,0.000000,0.001500,
haskell.19.ground.smt2,,par_async,8,0,unsat,1.751305,0.097170,0.673460,0.616940,0.039400,0.000000,0.001660,
haskell.19.ground.smt2,,par_async,16,0,unsat,2.277437,0.099770,1.095660,0.722260,0.039010,0.000000,0.001970,
haskell.19.ground.smt2,,par_async,32,0,unsat,1.733269,0.097040,0.678870,0.608960,0.039670,0.000000,0.001910,
haskell.19.ground.smt2,,par_async,64,0,unsat,1.851454,0.087010,0.773900,0.644290,0.046350,0.000000,0.002900,
haskell.19.ground.smt2,,par_async,128,0,unsat,1.999319,0.097240,0.822530,0.720070,0.059620,0.000000,0.003010,
haskell.19.ground.smt2,,par_async,144,0,unsat,2.070160,0.099630,0.810490,0.721840,0.069840,0.000000,0.003110,
haskell.190.ground.smt2,,nelson_topo_iter,1,0,unsat,1.447484,0.055410,0.572260,0.549760,0.038320,0.000000,0.004720,
haskell.190.ground.smt2,,nelson_simple,1,0,unsat,1.244953,0.050210,0.452530,0.496180,0.028770,0.000000,0.003580,
haskell.190.ground.smt2,,par_async,1,0,unsat,1.922948,0.054990,0.828220,0.549890,0.259310,0.000000,0.002350,
haskell.190.ground.smt2,,par_async,2,0,unsat,1.767930,0.055050,0.750680,0.564860,0.164260,0.000000,0.001500,
haskell.190.ground.smt2,,par_async,4,0,unsat,1.308098,0.055620,0.453350,0.479760,0.097410,0.000000,0.001230,
haskell.190.ground.smt2,,par_async,8,0,unsat,1.732514,0.058600,0.829920,0.535960,0.082120,0.000000,0.001670,
haskell.190.ground.smt2,,par_async,16,0,unsat,1.310555,0.055600,0.508840,0.464390,0.064680,0.000000,0.001740,
haskell.190.ground.smt2,,par_async,32,0,unsat,1.788906,0.078640,0.801050,0.528360,0.071810,0.000000,0.001790,
haskell.190.ground.smt2,,par_async,64,0,unsat,1.537809,0.062310,0.626930,0.539600,0.090160,0.000000,0.002830,
haskell.190.ground.smt2,,par_async,128,0,unsat,1.732309,0.055250,0.557320,0.775660,0.109020,0.000000,0.003120,
haskell.190.ground.smt2,,par_async,144,0,unsat,1.321692,0.057700,0.443180,0.489800,0.100890,0.000000,0.002940,
haskell.191.ground.smt2,,nelson_topo_iter,1,0,unsat,0.572221,0.025320,0.204040,0.219840,0.030640,0.000000,0.002130,
haskell.191.ground.smt2,,nelson_simple,1,0,unsat,0.771780,0.028740,0.323200,0.290230,0.033610,0.000000,0.002250,
haskell.191.ground.smt2,,par_async,1,0,unsat,0.538003,0.027840,0.173430,0.171580,0.085330,0.000000,0.000930,
haskell.191.ground.smt2,,par_async,2,0,unsat,0.516794,0.025240,0.167040,0.171940,0.069380,0.000000,0.001340,
haskell.191.ground.smt2,,par_async,4,0,unsat,0.466411,0.024190,0.144760,0.166740,0.052040,0.000000,0.001760,
haskell.191.ground.smt2,,par_async,8,0,unsat,0.505631,0.023290,0.185710,0.172710,0.043370,0.000000,0.004410,
haskell.191.ground.smt2,,par_async,16,0,unsat,0.470748,0.023840,0.145670,0.171850,0.041500,0.000000,0.009810,
haskell.191.ground.smt2,,par_async,32,0,unsat,0.495017,0.022770,0.161370,0.173910,0.039690,0.000000,0.016540,
haskell.191.ground.smt2,,par_async,64,0,unsat,0.544054,0.021770,0.165280,0.194570,0.046260,0.000000,0.040180,
haskell.191.ground.smt2,,par_async,128,0,unsat,0.590521,0.025890,0.178350,0.208130,0.047550,0.000000,0.058740,
haskell.191.ground.smt2,,par_async,144,0,unsat,0.597608,0.021980,0.181990,0.213500,0.051630,0.000000,0.055150,
haskell.192.ground.smt2,,nelson_topo_iter,1,0,unsat,0.433965,0.014330,0.163260,0.163450,0.023260,0.000000,0.001590,
haskell.192.ground.smt2,,nelson_simple,1,0,unsat,0.573698,0.017720,0.186520,0.244100,0.034770,0.000000,0.002650,
haskell.192.ground.smt2,,par_async,1,0,unsat,0.679296,0.018310,0.245960,0.236800,0.103770,0.000000,0.000980,
haskell.192.ground.smt2,,par_async,2,0,unsat,0.431880,0.018900,0.146720,0.150040,0.050010,0.000000,0.002550,
haskell.192.ground.smt2,,par_async,4,0,unsat,0.370735,0.017250,0.141080,0.114040,0.034360,0.000000,0.001460,
haskell.192.ground.smt2,,par_async,8,0,unsat,0.623658,0.017470,0.228090,0.234160,0.060690,0.000000,0.004860,
haskell.192.ground.smt2,,par_async,16,0,unsat,0.435971,0.017520,0.150700,0.154050,0.034080,0.000000,0.009990,
haskell.192.ground.smt2,,par_async,32,0,unsat,0.404728,0.017430,0.143850,0.136930,0.028290,0.000000,0.014380,
haskell.192.ground.smt2,,par_async,64,0,unsat,0.550481,0.015160,0.186280,0.209090,0.047180,0.000000,0.031380,
haskell.192.ground.smt2,,par_async,128,0,unsat,0.551697,0.015640,0.210660,0.185500,0.034090,0.000000,0.044810,
haskell.192.ground.smt2,,par_async,144,0,unsat,0.484010,0.014940,0.142990,0.177720,0.040590,0.000000,0.045630,
haskell.196.ground.smt2,,nelson_topo_iter,1,0,unsat,1.002636,0.044450,0.387300,0.356080,0.041350,0.000000,0.003140,
haskell.196.ground.smt2,,nelson_simple,1,0,unsat,0.987671,0.050620,0.364330,0.357250,0.042100,0.000000,0.002790,
haskell.196.ground.smt2,,par_async,1,0,unsat,1.624195,0.068080,0.700130,0.468690,0.195930,0.000000,0.001940,
haskell.196.ground.smt2,,par_async,2,0,unsat,1.137889,0.050730,0.364000,0.337650,0.123780,0.000000,0.002810,
haskell.196.ground.smt2,,par_async,4,0,unsat,1.121024,0.055750,0.406230,0.384300,0.099790,0.000000,0.004460,
haskell.196.ground.smt2,,par_async,8,0,unsat,1.328295,0.047630,0.577080,0.416490,0.103450,0.000000,0.009000,
haskell.196.ground.smt2,,par_async,16,0,unsat,1.089084,0.046260,0.366280,0.401390,0.076610,0.000000,0.023070,
haskell.196.ground.smt2,,par_async,32,0,unsat,1.210094,0.048310,0.450990,0.415580,0.085420,0.000000,0.033240,
haskell.196.ground.smt2,,par_async,64,0,unsat,1.150723,0.049160,0.378200,0.384170,0.090630,0.000000,0.081860,
haskell.196.ground.smt2,,par_async,128,0,unsat,1.235558,0.048140,0.420910,0.403910,0.091000,0.000000,0.110730,
haskell.196.ground.smt2,,par_async,144,0,unsat,1.520187,0.048000,0.431600,0.631770,0.117660,0.000000,0.124940,
haskell.199.ground.smt2,,nelson_topo_iter,1,0,unsat,1.134875,0.052590,0.456720,0.399300,0.042590,0.000000,0.002550,
haskell.199.ground.smt2,,nelson_simple,1,0,unsat,1.074723,0.051680,0.382330,0.393040,0.052740,0.000000,0.002560,
haskell.199.ground.smt2,,par_async,1,0,unsat,1.174719,0.051220,0.387940,0.438070,0.110130,0.000000,0.001400,
haskell.199.ground.smt2,,par_async,2,0,unsat,1.222698,0.048820,0.425140,0.453080,0.104660,0.000000,0.002820,
haskell.199.ground.smt2,,par_async,4,0,unsat,1.115317,0.052910,0.420690,0.377230,0.072340,0.000000,0.004240,
haskell.199.ground.smt2,,par_async,8,0,unsat,1.161466,0.051880,0.412610,0.439680,0.063610,0.000000,0.010460,
haskell.199.ground.smt2,,par_async,16,0,unsat,1.283345,0.051320,0.500390,0.455890,0.066430,0.000000,0.022610,
haskell.199.ground.smt2,,par_async,32,0,unsat,1.113027,0.050210,0.390780,0.377880,0.053930,0.000000,0.042990,
haskell.199.ground.smt2,,par_async,64,0,unsat,1.283498,0.054240,0.448410,0.445300,0.069430,0.000000,0.086260,
haskell.199.ground.smt2,,par_async,128,0,unsat,1.503448,0.061940,0.639360,0.450650,0.069340,0.000000,0.115070,
haskell.199.ground.smt2,,par_async,144,0,unsat,1.477516,0.061360,0.585850,0.464120,0.071790,0.000000,0.120000,
haskell.2.ground.smt2,,nelson_topo_iter,1,0,unsat,0.015373,0.000460,0.002100,0.004770,0.000140,0.000000,0.000030,
haskell.2.ground.smt2,,nelson_simple,1,0,unsat,0.013411,0.000410,0.002130,0.004080,0.000130,0.000000,0.000030,
haskell.2.ground.smt2,,par_async,1,0,unsat,0.015263,0.000380,0.001930,0.005630,0.000420,0.000000,0.000040,
haskell.2.ground.smt2,,par_async,2,0,unsat,0.015344,0.000380,0.001930,0.006200,0.000210,0.000000,0.000090,
haskell.2.ground.smt2,,par_async,4,0,unsat,0.011089,0.000260,0.001350,0.003620,0.000300,0.000000,0.000030,
haskell.2.ground.smt2,,par_async,8,0,unsat,0.008407,0.000200,0.000980,0.002770,0.000200,0.000000,0.000030,
haskell.2.ground.smt2,,par_async,16,0,unsat,0.008878,0.000190,0.000980,0.003120,0.000230,0.000000,0.000050,
haskell.2.ground.smt2,,par_async,32,0,unsat,0.014075,0.000350,0.001700,0.005580,0.000210,0.000000,0.000050,
haskell.2.ground.smt2,,par_async,64,0,unsat,0.021548,0.000310,0.001520,0.010870,0.001080,0.000000,0.000320,
haskell.2.ground.smt2,,par_async,128,0,unsat,0.037219,0.000400,0.001190,0.023000,0.000810,0.000000,0.001250,
haskell.2.ground.smt2,,par_async,144,0,unsat,0.026844,0.000260,0.001210,0.015900,0.000580,0.000000,0.000450,
haskell.200.ground.smt2,,nelson_topo_iter,1,0,unsat,1.346433,0.063190,0.524250,0.489300,0.040790,0.000000,0.002600,
haskell.200.ground.smt2,,nelson_simple,1,0,unsat,1.255593,0.067030,0.460290,0.442510,0.055820,0.000000,0.002640,
haskell.200.ground.smt2,,par_async,1,0,unsat,1.388134,0.059800,0.543330,0.459890,0.103930,0.000000,0.001440,
haskell.200.ground.smt2,,par_async,2,0,unsat,1.367557,0.059710,0.516940,0.479980,0.087020,0.000000,0.002220,
haskell.200.ground.smt2,,par_async,4,0,unsat,1.225909,0.051210,0.447850,0.429170,0.074240,0.000000,0.004300,
haskell.200.ground.smt2,,par_async,8,0,unsat,1.499006,0.060010,0.601040,0.523850,0.071880,0.000000,0.011230,
haskell.200.ground.smt2,,par_async,16,0,unsat,1.389782,0.061140,0.540350,0.455870,0.053840,0.000000,0.022680,
haskell.200.ground.smt2,,par_async,32,0,unsat,1.376037,0.062660,0.515730,0.490130,0.057560,0.000000,0.028690,
haskell.200.ground.smt2,,par_async,64,0,unsat,1.397773,0.062460,0.490840,0.464680,0.067830,0.000000,0.080290,
haskell.200.ground.smt2,,par_async,128,0,unsat,1.641273,0.058790,0.652140,0.520510,0.073030,0.000000,0.121370,
haskell.200.ground.smt2,,par_async,144,0,unsat,1.491503,0.060190,0.491390,0.528960,0.072100,0.000000,0.124800,
haskell.201.ground.smt2,,nelson_topo_iter,1,0,unsat,1.263809,0.058100,0.490240,0.451780,0.042500,0.000000,0.002590,
haskell.201.ground.smt2,,nelson_simple,1,0,unsat,1.565783,0.060290,0.628510,0.560710,0.072690,0.000000,0.003630,
haskell.201.ground.smt2,,par_async,1,0,unsat,1.873554,0.061360,0.874310,0.566380,0.138220,0.000000,0.003630,
haskell.201.ground.smt2,,par_async,2,0,unsat,1.388892,0.061650,0.544230,0.466110,0.087250,0.000000,0.002090,
haskell.201.ground.smt2,,par_async,4,0,unsat,1.379011,0.059480,0.543440,0.480370,0.072560,0.000000,0.004220,
haskell.201.ground.smt2,,par_async,8,0,unsat,1.257432,0.054880,0.445250,0.449310,0.067640,0.000000,0.010980,
haskell.201.ground.smt2,,par_async,16,0,unsat,1.544662,0.059830,0.641340,0.517000,0.063660,0.000000,0.026420,
haskell.201.ground.smt2,,par_async,32,0,unsat,1.545640,0.057740,0.622930,0.521890,0.066480,0.000000,0.041590,
haskell.201.ground.smt2,,par_async,64,0,unsat,1.659809,0.059820,0.652620,0.558520,0.078430,0.000000,0.081790,
haskell.201.ground.smt2,,par_async,128,0,unsat,1.400275,0.059560,0.481120,0.472190,0.064480,0.000000,0.119750,
haskell.201.ground.smt2,,par_async,144,0,unsat,1.501853,0.054590,0.556740,0.486810,0.068100,0.000000,0.118150,
haskell.202.ground.smt2,,nelson_topo_iter,1,0,unsat,1.489785,0.061690,0.594750,0.537130,0.054880,0.000000,0.003610,
haskell.202.ground.smt2,,nelson_simple,1,0,unsat,1.812791,0.065160,0.879740,0.569440,0.062460,0.000000,0.003590,
haskell.202.ground.smt2,,par_async,1,0,unsat,1.382418,0.060890,0.545700,0.456610,0.098720,0.000000,0.001480,
haskell.202.ground.smt2,,par_async,2,0,unsat,1.272895,0.059420,0.467610,0.433480,0.085380,0.000000,0.002430,
haskell.202.ground.smt2,,par_async,4,0,unsat,1.738227,0.054820,0.809900,0.551970,0.087670,0.000000,0.012810,
haskell.202.ground.smt2,,par_async,8,0,unsat,1.380153,0.058650,0.554030,0.472780,0.059250,0.000000,0.010240,
haskell.202.ground.smt2,,par_async,16,0,unsat,1.788203,0.087660,0.865700,0.518510,0.068290,0.000000,0.022930,
haskell.202.ground.smt2,,par_async,32,0,unsat,1.547918,0.061660,0.631090,0.519630,0.065440,0.000000,0.048040,
haskell.202.ground.smt2,,par_async,64,0,unsat,1.643932,0.059830,0.652630,0.549150,0.076170,0.000000,0.078580,
haskell.202.ground.smt2,,par_async,128,0,unsat,1.711737,0.066370,0.645020,0.548130,0.078520,0.000000,0.123970,
haskell.202.ground.smt2,,par_async,144,0,unsat,1.752716,0.063380,0.530060,0.760790,0.071510,0.000000,0.124680,
haskell.203.ground.smt2,,nelson_topo_iter,1,0,unsat,1.163798,0.043050,0.459560,0.424630,0.068850,0.000000,0.003490,
haskell.203.ground.smt2,,nelson_simple,1,0,unsat,0.958734,0.043260,0.341130,0.347370,0.054370,0.000000,0.002570,
haskell.203.ground.smt2,,par_async,1,0,unsat,1.127269,0.049280,0.375380,0.338490,0.200500,0.000000,0.001420,
haskell.203.ground.smt2,,par_async,2,0,unsat,1.251417,0.046140,0.412840,0.413910,0.206760,0.000000,0.002400,
haskell.203.ground.smt2,,par_async,4,0,unsat,1.585547,0.050390,0.716280,0.455140,0.171630,0.000000,0.012570,
haskell.203.ground.smt2,,par_async,8,0,unsat,1.050817,0.052640,0.349330,0.352740,0.121310,0.000000,0.010710,
haskell.203.ground.smt2,,par_async,16,0,unsat,1.172069,0.047270,0.428320,0.388980,0.117450,0.000000,0.026060,
haskell.203.ground.smt2,,par_async,32,0,unsat,1.141736,0.046980,0.418970,0.374370,0.104530,0.000000,0.032390,
haskell.203.ground.smt2,,par_async,64,0,unsat,1.454854,0.048230,0.572190,0.441690,0.151400,0.000000,0.080200,
haskell.203.ground.smt2,,par_async,128,0,unsat,1.298690,0.048670,0.435370,0.415440,0.133630,0.000000,0.114960,
haskell.203.ground.smt2,,par_async,144,0,unsat,1.217129,0.043820,0.344860,0.418530,0.147330,0.000000,0.104940,
haskell.204.ground.smt2,,nelson_topo_iter,1,0,unsat,1.041432,0.049910,0.411480,0.364610,0.055150,0.000000,0.002510,
haskell.204.ground.smt2,,nelson_simple,1,0,unsat,1.465604,0.048070,0.679900,0.487720,0.076870,0.000000,0.003540,
haskell.204.ground.smt2,,par_async,1,0,unsat,1.623385,0.049800,0.667770,0.476790,0.262240,0.000000,0.001900,
haskell.204.ground.smt2,,par_async,2,0,unsat,1.036268,0.050740,0.344450,0.324010,0.154310,0.000000,0.001930,
haskell.204.ground.smt2,,par_async,4,0,unsat,1.024191,0.047780,0.346350,0.337560,0.129770,0.000000,0.003390,
haskell.204.ground.smt2,,par_async,8,0,unsat,0.984926,0.043760,0.317120,0.336090,0.117420,0.000000,0.009000,
haskell.204.ground.smt2,,par_async,16,0,unsat,1.059504,0.045550,0.395400,0.334690,0.106400,0.000000,0.018060,
haskell.204.ground.smt2,,par_async,32,0,unsat,1.003101,0.041970,0.325500,0.339170,0.103180,0.000000,0.031860,
haskell.204.ground.smt2,,par_async,64,0,unsat,1.152741,0.046950,0.375460,0.364770,0.132210,0.000000,0.079930,
haskell.204.ground.smt2,,par_async,128,0,unsat,1.193976,0.044630,0.358270,0.408730,0.131470,0.000000,0.108160,
haskell.204.ground.smt2,,par_async,144,0,unsat,1.367970,0.050640,0.444170,0.466710,0.137140,0.000000,0.118750,
haskell.206.ground.smt2,,nelson_topo_iter,1,0,unsat,1.077002,0.053820,0.445400,0.389060,0.024560,0.000000,0.002910,
haskell.206.ground.smt2,,nelson_simple,1,0,unsat,1.493989,0.048960,0.728310,0.510080,0.032100,0.000000,0.003940,
haskell.206.ground.smt2,,par_async,1,0,unsat,1.603243,0.050770,0.713150,0.487940,0.183540,0.000000,0.002160,
haskell.206.ground.smt2,,par_async,2,0,unsat,1.044374,0.050240,0.368960,0.344650,0.112210,0.000000,0.002420,
haskell.206.ground.smt2,,par_async,4,0,unsat,1.069825,0.048840,0.422000,0.341940,0.090010,0.000000,0.004140,
haskell.206.ground.smt2,,par_async,8,0,unsat,1.005777,0.044360,0.351960,0.350570,0.084450,0.000000,0.010350,
haskell.206.ground.smt2,,par_async,16,0,unsat,1.081056,0.046750,0.359750,0.347110,0.076240,0.000000,0.025460,
haskell.206.ground.smt2,,par_async,32,0,unsat,1.132494,0.054070,0.380980,0.398970,0.086540,0.000000,0.043270,
haskell.206.ground.smt2,,par_async,64,0,unsat,1.190880,0.046470,0.413730,0.400680,0.079790,0.000000,0.085720,
haskell.206.ground.smt2,,par_async,128,0,unsat,1.379200,0.050760,0.400280,0.531890,0.097860,0.000000,0.135850,
haskell.206.ground.smt2,,par_async,144,0,unsat,1.400056,0.048300,0.476580,0.470240,0.099760,0.000000,0.143420,
haskell.208.ground.smt2,,nelson_topo_iter,1,0,unsat,1.142692,0.050560,0.452840,0.404400,0.066650,0.000000,0.002950,
haskell.208.ground.smt2,,nelson_simple,1,0,unsat,1.568096,0.054630,0.730170,0.506400,0.091830,0.000000,0.004070,
haskell.208.ground.smt2,,par_async,1,0,unsat,1.211411,0.053540,0.381090,0.371430,0.236200,0.000000,0.001640,
haskell.208.ground.smt2,,par_async,2,0,unsat,1.226879,0.051070,0.426650,0.400010,0.181590,0.000000,0.001930,
haskell.208.ground.smt2,,par_async,4,0,unsat,1.665936,0.055210,0.740870,0.480490,0.197910,0.000000,0.005480,
haskell.208.ground.smt2,,par_async,8,0,unsat,1.254661,0.052270,0.463510,0.416380,0.140860,0.000000,0.011830,
haskell.208.ground.smt2,,par_async,16,0,unsat,1.600368,0.049790,0.715300,0.490760,0.145780,0.000000,0.027170,
haskell.208.ground.smt2,,par_async,32,0,unsat,1.672544,0.072630,0.721530,0.474830,0.150190,0.000000,0.042780,
haskell.208.ground.smt2,,par_async,64,0,unsat,1.313002,0.054940,0.409340,0.435180,0.150270,0.000000,0.097640,
haskell.208.ground.smt2,,par_async,128,0,unsat,1.429009,0.054120,0.523190,0.420250,0.152850,0.000000,0.126680,
haskell.208.ground.smt2,,par_async,144,0,unsat,1.383395,0.049940,0.451790,0.407620,0.162510,0.000000,0.149270,
haskell.21.ground.smt2,,nelson_topo_iter,1,0,unsat,1.890846,0.105090,0.810590,0.623470,0.058750,0.000000,0.003060,
haskell.21.ground.smt2,,nelson_simple,1,0,unsat,1.868512,0.099020,0.796210,0.628470,0.051160,0.000000,0.003150,
haskell.21.ground.smt2,,par_async,1,0,unsat,1.782875,0.099700,0.687330,0.609670,0.095050,0.000000,0.001930,
haskell.21.ground.smt2,,par_async,2,0,unsat,2.308566,0.099320,1.081910,0.733450,0.077550,0.000000,0.001680,
haskell.21.ground.smt2,,par_async,4,0,unsat,1.852648,0.098440,0.790880,0.607900,0.047750,0.000000,0.001240,
haskell.21.ground.smt2,,par_async,8,0,unsat,2.372484,0.147750,1.154710,0.726130,0.039160,0.000000,0.001690,
haskell.21.ground.smt2,,par_async,16,0,unsat,2.404288,0.100900,1.219650,0.727650,0.038140,0.000000,0.001960,
haskell.21.ground.smt2,,par_async,32,0,unsat,2.086835,0.098630,0.931730,0.718600,0.033460,0.000000,0.001920,
haskell.21.ground.smt2,,par_async,64,0,unsat,2.361830,0.099500,1.124080,0.766190,0.050410,0.000000,0.002920,
haskell.21.ground.smt2,,par_async,128,0,unsat,2.002249,0.098890,0.810860,0.726320,0.058140,0.000000,0.003170,
haskell.21.ground.smt2,,par_async,144,0,unsat,1.976756,0.088770,0.796270,0.728340,0.061670,0.000000,0.003200,
haskell.210.ground.smt2,,nelson_topo_iter,1,0,unsat,1.222101,0.058080,0.454960,0.461500,0.063820,0.000000,0.003280,
haskell.210.ground.smt2,,nelson_simple,1,0,unsat,1.685110,0.053880,0.778090,0.556960,0.099550,0.000000,0.004670,
haskell.210.ground.smt2,,par_async,1,0,unsat,1.388631,0.055140,0.428030,0.465210,0.256570,0.000000,0.001800,
haskell.210.ground.smt2,,par_async,2,0,unsat,1.235528,0.055910,0.406780,0.394420,0.193120,0.000000,0.001760,
haskell.210.ground.smt2,,par_async,4,0,unsat,1.268105,0.054200,0.458600,0.432370,0.137480,0.000000,0.001160,
haskell.210.ground.smt2,,par_async,8,0,unsat,1.131851,0.049760,0.379420,0.405990,0.111130,0.000000,0.001570,
haskell.210.ground.smt2,,par_async,16,0,unsat,1.261004,0.054010,0.483370,0.442220,0.096150,0.000000,0.001810,
haskell.210.ground.smt2,,par_async,32,0,unsat,1.690423,0.053250,0.768180,0.541820,0.127170,0.000000,0.002170,
haskell.210.ground.smt2,,par_async,64,0,unsat,1.232229,0.054230,0.428670,0.431590,0.127410,0.000000,0.002780,
haskell.210.ground.smt2,,par_async,128,0,unsat,1.430422,0.053790,0.501010,0.522420,0.156940,0.000000,0.003010,
haskell.210.ground.smt2,,par_async,144,0,unsat,1.445889,0.054290,0.474220,0.554480,0.160160,0.000000,0.003110,
haskell.211.ground.smt2,,nelson_topo_iter,1,0,unsat,0.015377,0.000560,0.001820,0.004120,0.000160,0.000000,0.000040,
haskell.211.ground.smt2,,nelson_simple,1,0,unsat,0.015489,0.000480,0.002520,0.005570,0.000170,0.000000,0.000040,
haskell.211.ground.smt2,,par_async,1,0,unsat,0.012098,0.000270,0.001510,0.003170,0.000340,0.000000,0.000040,
haskell.211.ground.smt2,,par_async,2,0,unsat,0.010985,0.000300,0.001660,0.003330,0.000340,0.000000,0.000030,
haskell.211.ground.smt2,,par_async,4,0,unsat,0.012401,0.000370,0.002110,0.004330,0.000290,0.000000,0.000100,
haskell.211.ground.smt2,,par_async,8,0,unsat,0.015257,0.000500,0.002720,0.004530,0.000280,0.000000,0.000030,
haskell.211.ground.smt2,,par_async,16,0,unsat,0.014349,0.000440,0.002490,0.004070,0.000280,0.000000,0.000050,
haskell.211.ground.smt2,,par_async,32,0,unsat,0.016338,0.000430,0.002100,0.007020,0.000370,0.000000,0.000070,
haskell.211.ground.smt2,,par_async,64,0,unsat,0.020476,0.000320,0.001810,0.010670,0.001200,0.000000,0.000350,
haskell.211.ground.smt2,,par_async,128,0,unsat,0.033904,0.000360,0.001780,0.016700,0.004870,0.000000,0.001540,
haskell.211.ground.smt2,,par_async,144,0,unsat,0.037253,0.000390,0.001540,0.025400,0.000650,0.000000,0.000300,
haskell.213.ground.smt2,,nelson_topo_iter,1,0,unsat,0.797668,0.025320,0.301260,0.343300,0.034880,0.000000,0.002890,
haskell.213.ground.smt2,,nelson_simple,1,0,unsat,0.552378,0.029730,0.185840,0.210980,0.043690,0.000000,0.002160,
haskell.213.ground.smt2,,par_async,1,0,unsat,0.609263,0.026190,0.186190,0.204540,0.106490,0.000000,0.001290,
haskell.213.ground.smt2,,par_async,2,0,unsat,0.592771,0.024020,0.205970,0.201700,0.077690,0.000000,0.001750,
haskell.213.ground.smt2,,par_async,4,0,unsat,0.853483,0.025580,0.353340,0.297680,0.078710,0.000000,0.003250,
haskell.213.ground.smt2,,par_async,8,0,unsat,0.601203,0.027490,0.174630,0.230450,0.068220,0.000000,0.006850,
haskell.213.ground.smt2,,par_async,16,0,unsat,0.768557,0.025920,0.285520,0.295880,0.061880,0.000000,0.015950,
haskell.213.ground.smt2,,par_async,32,0,unsat,0.573417,0.025910,0.199750,0.200340,0.046400,0.000000,0.021130,
haskell.213.ground.smt2,,par_async,64,0,unsat,0.643020,0.024120,0.198800,0.239810,0.055060,0.000000,0.047680,
haskell.213.ground.smt2,,par_async,128,0,unsat,0.737895,0.025230,0.234720,0.255920,0.061900,0.000000,0.083560,
haskell.213.ground.smt2,,par_async,144,0,unsat,0.702410,0.024740,0.198740,0.269510,0.060900,0.000000,0.071230,
haskell.215.ground.smt2,,nelson_topo_iter,1,0,unsat,0.666481,0.027760,0.250430,0.254640,0.035070,0.000000,0.002750,
haskell.215.ground.smt2,,nelson_simple,1,0,unsat,0.572963,0.025480,0.191960,0.212500,0.040260,0.000000,0.002070,
haskell.215.ground.smt2,,par_async,1,0,unsat,0.699947,0.028930,0.221280,0.242700,0.108990,0.000000,0.001110,
haskell.215.ground.smt2,,par_async,2,0,unsat,0.677178,0.028850,0.200140,0.242210,0.105190,0.000000,0.002260,
haskell.215.ground.smt2,,par_async,4,0,unsat,1.022314,0.027320,0.432880,0.329750,0.113120,0.000000,0.004180,
haskell.215.ground.smt2,,par_async,8,0,unsat,1.048823,0.036220,0.483440,0.303860,0.100050,0.000000,0.008630,
haskell.215.ground.smt2,,par_async,16,0,unsat,0.734171,0.030620,0.255690,0.256890,0.069410,0.000000,0.019340,
haskell.215.ground.smt2,,par_async,32,0,unsat,0.734642,0.030430,0.257330,0.249770,0.070780,0.000000,0.027640,
haskell.215.ground.smt2,,par_async,64,0,unsat,0.742791,0.029670,0.236040,0.243150,0.072320,0.000000,0.066510,
haskell.215.ground.smt2,,par_async,128,0,unsat,0.790903,0.028820,0.240880,0.261320,0.073050,0.000000,0.097270,
haskell.215.ground.smt2,,par_async,144,0,unsat,0.794068,0.029420,0.233520,0.276500,0.073270,0.000000,0.086940,
haskell.216.ground.smt2,,nelson_topo_iter,1,0,unsat,0.534555,0.023780,0.194310,0.208630,0.025820,0.000000,0.002180,
haskell.216.ground.smt2,,nelson_simple,1,0,unsat,0.830379,0.025790,0.282880,0.362930,0.059410,0.000000,0.002910,
haskell.216.ground.smt2,,par_async,1,0,unsat,0.565974,0.027050,0.177700,0.178150,0.098880,0.000000,0.001230,
haskell.216.ground.smt2,,par_async,2,0,unsat,0.664668,0.026790,0.208120,0.241570,0.092500,0.000000,0.001790,
haskell.216.ground.smt2,,par_async,4,0,unsat,0.823631,0.024070,0.303810,0.320360,0.077830,0.000000,0.003400,
haskell.216.ground.smt2,,par_async,8,0,unsat,0.611141,0.026900,0.206700,0.218350,0.062270,0.000000,0.007000,
