file,expected,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
arrays-outputs.0.ground.smt2,,32,0,unsat,0.900262,0.017660,0.326760,0.361830,0.064890,0.000000,0.009790,
arrays-outputs.0.ground.smt2,,32,1,unsat,0.923429,0.016240,0.332470,0.377090,0.065550,0.000000,0.009930,
arrays-outputs.0.ground.smt2,,32,2,unsat,0.937885,0.016520,0.333550,0.390140,0.067390,0.000000,0.010280,
arrays-outputs.0.ground.smt2,,32,3,unsat,0.907298,0.017260,0.323860,0.370370,0.066110,0.000000,0.009850,
arrays-outputs.0.ground.smt2,,32,4,unsat,0.902719,0.017240,0.323220,0.365830,0.067770,0.000000,0.010500,
arrays-outputs.0.ground.smt2,,64,0,unsat,0.944036,0.015960,0.326530,0.394000,0.072020,0.000000,0.010500,
arrays-outputs.0.ground.smt2,,64,1,unsat,0.940204,0.016330,0.323620,0.388740,0.073670,0.000000,0.011240,
arrays-outputs.0.ground.smt2,,64,2,unsat,0.985187,0.017510,0.330400,0.423760,0.075350,0.000000,0.010210,
arrays-outputs.0.ground.smt2,,64,3,unsat,0.961525,0.016750,0.332260,0.400040,0.069110,0.000000,0.012780,
arrays-outputs.0.ground.smt2,,64,4,unsat,0.964551,0.018020,0.326730,0.408470,0.074860,0.000000,0.011020,
arrays-outputs.0.ground.smt2,,128,0,unsat,1.101584,0.017580,0.328540,0.456600,0.137180,0.000000,0.013860,
arrays-outputs.0.ground.smt2,,128,1,unsat,1.053226,0.018990,0.324570,0.439330,0.108280,0.000000,0.015310,
arrays-outputs.0.ground.smt2,,128,2,unsat,1.120077,0.017810,0.331060,0.481070,0.124560,0.000000,0.015140,
arrays-outputs.0.ground.smt2,,128,3,unsat,1.104361,0.019020,0.334580,0.470910,0.114990,0.000000,0.014520,
arrays-outputs.0.ground.smt2,,128,4,unsat,1.078609,0.018150,0.332950,0.460150,0.108750,0.000000,0.014670,
demo.1.ground.smt2,,1,0,unsat,1.559805,0.023050,0.384480,0.492770,0.510400,0.000000,0.003170,
demo.1.ground.smt2,,1,1,unsat,1.472593,0.022160,0.386810,0.480770,0.433880,0.000000,0.002850,
demo.1.ground.smt2,,1,2,unsat,1.585811,0.021590,0.384780,0.484070,0.548220,0.000000,0.003140,
demo.1.ground.smt2,,1,3,unsat,1.490872,0.021910,0.389330,0.488580,0.443190,0.000000,0.002860,
demo.1.ground.smt2,,1,4,unsat,1.512314,0.020750,0.382070,0.478350,0.479800,0.000000,0.003070,
demo.1.ground.smt2,,2,0,unsat,1.380902,0.020830,0.384940,0.475710,0.339940,0.000000,0.009220,
demo.1.ground.smt2,,2,1,unsat,1.320915,0.021270,0.382510,0.461070,0.302300,0.000000,0.007370,
demo.1.ground.smt2,,2,2,unsat,1.291854,0.019210,0.379980,0.448900,0.288460,0.000000,0.007910,
demo.1.ground.smt2,,2,3,unsat,1.300812,0.021090,0.383270,0.448080,0.290230,0.000000,0.008130,
demo.1.ground.smt2,,2,4,unsat,1.311324,0.019590,0.383900,0.444320,0.310050,0.000000,0.008750,
demo.1.ground.smt2,,4,0,unsat,1.178132,0.021080,0.380440,0.433720,0.181380,0.000000,0.011490,
demo.1.ground.smt2,,4,1,unsat,1.197104,0.021640,0.384140,0.443090,0.183650,0.000000,0.011720,
demo.1.ground.smt2,,4,2,unsat,1.203551,0.021650,0.386580,0.450290,0.184890,0.000000,0.011060,
demo.1.ground.smt2,,4,3,unsat,1.154522,0.020920,0.384190,0.431550,0.162940,0.000000,0.009960,
demo.1.ground.smt2,,4,4,unsat,1.158292,0.021590,0.381860,0.429690,0.171640,0.000000,0.010190,
demo.1.ground.smt2,,8,0,unsat,1.094746,0.021320,0.379780,0.433470,0.104370,0.000000,0.011590,
demo.1.ground.smt2,,8,1,unsat,1.091346,0.022120,0.377970,0.428600,0.102740,0.000000,0.011590,
demo.1.ground.smt2,,8,2,unsat,1.106668,0.021390,0.388130,0.435090,0.103500,0.000000,0.011680,
demo.1.ground.smt2,,8,3,unsat,1.102665,0.023130,0.384680,0.433330,0.103910,0.000000,0.010570,
demo.1.ground.smt2,,8,4,unsat,1.091317,0.022640,0.382940,0.426200,0.101940,0.000000,0.011540,
demo.1.ground.smt2,,16,0,unsat,1.046686,0.021510,0.375250,0.425640,0.068160,0.000000,0.012210,
demo.1.ground.smt2,,16,1,unsat,1.052450,0.022680,0.378800,0.427490,0.067550,0.000000,0.011540,
demo.1.ground.smt2,,16,2,unsat,1.049897,0.022810,0.378480,0.428570,0.065160,0.000000,0.011720,
demo.1.ground.smt2,,16,3,unsat,1.046875,0.022900,0.382740,0.421760,0.064210,0.000000,0.012200,
demo.1.ground.smt2,,16,4,unsat,1.066279,0.023180,0.382510,0.438900,0.062680,0.000000,0.011620,
demo.1.ground.smt2,,32,0,unsat,1.102072,0.024740,0.381200,0.475850,0.050420,0.000000,0.012030,
demo.1.ground.smt2,,32,1,unsat,1.106667,0.024570,0.377570,0.484960,0.050550,0.000000,0.012090,
demo.1.ground.smt2,,32,2,unsat,1.107946,0.023700,0.386250,0.478580,0.050320,0.000000,0.012450,
demo.1.ground.smt2,,32,3,unsat,1.099294,0.023600,0.381720,0.478300,0.051310,0.000000,0.012150,
demo.1.ground.smt2,,32,4,unsat,1.112726,0.022310,0.382970,0.490500,0.052000,0.000000,0.012040,
demo.1.ground.smt2,,64,0,unsat,1.153227,0.023300,0.390420,0.507050,0.049010,0.000000,0.018110,
demo.1.ground.smt2,,64,1,unsat,1.143608,0.023050,0.392550,0.496830,0.049720,0.000000,0.017630,
demo.1.ground.smt2,,64,2,unsat,1.152135,0.024270,0.386100,0.510730,0.050330,0.000000,0.017830,
demo.1.ground.smt2,,64,3,unsat,1.142004,0.022630,0.387380,0.502580,0.049620,0.000000,0.017750,
demo.1.ground.smt2,,64,4,unsat,1.172501,0.024050,0.395330,0.516190,0.054550,0.000000,0.017540,
demo.1.ground.smt2,,128,0,unsat,1.293065,0.024210,0.385870,0.590150,0.092950,0.000000,0.022460,
demo.1.ground.smt2,,128,1,unsat,1.294744,0.023140,0.387630,0.608920,0.079650,0.000000,0.021350,
demo.1.ground.smt2,,128,2,unsat,1.383229,0.025910,0.392510,0.610990,0.148530,0.000000,0.031610,
demo.1.ground.smt2,,128,3,unsat,1.365314,0.025160,0.391760,0.622070,0.123130,0.000000,0.022300,
demo.1.ground.smt2,,128,4,unsat,1.339281,0.024830,0.393310,0.636140,0.079870,0.000000,0.022300,
demo.12.ground.smt2,,1,0,unsat,1.349122,0.018340,0.302830,0.418910,0.480850,0.000000,0.002220,
demo.12.ground.smt2,,1,1,unsat,1.342969,0.015730,0.310360,0.430830,0.455820,0.000000,0.002360,
demo.12.ground.smt2,,1,2,unsat,1.375971,0.016130,0.307610,0.444490,0.478090,0.000000,0.002300,
demo.12.ground.smt2,,1,3,unsat,1.377006,0.016630,0.306910,0.415030,0.509390,0.000000,0.002480,
demo.12.ground.smt2,,1,4,unsat,1.310524,0.015970,0.299130,0.397630,0.470960,0.000000,0.002360,
demo.12.ground.smt2,,2,0,unsat,1.143660,0.016570,0.302160,0.396040,0.293350,0.000000,0.007090,
demo.12.ground.smt2,,2,1,unsat,1.124814,0.014980,0.309350,0.387580,0.281240,0.000000,0.006120,
demo.12.ground.smt2,,2,2,unsat,1.143206,0.016360,0.306880,0.408720,0.278010,0.000000,0.007930,
demo.12.ground.smt2,,2,3,unsat,1.135097,0.015810,0.309500,0.394240,0.285200,0.000000,0.007030,
demo.12.ground.smt2,,2,4,unsat,1.108860,0.015430,0.303090,0.381390,0.278360,0.000000,0.006590,
demo.12.ground.smt2,,4,0,unsat,0.987826,0.015440,0.304230,0.374200,0.162670,0.000000,0.006770,
demo.12.ground.smt2,,4,1,unsat,0.987328,0.017040,0.309370,0.357780,0.169220,0.000000,0.007290,
demo.12.ground.smt2,,4,2,unsat,0.983408,0.016380,0.307650,0.361240,0.165390,0.000000,0.006760,
demo.12.ground.smt2,,4,3,unsat,0.980525,0.015720,0.303180,0.371960,0.155690,0.000000,0.006600,
demo.12.ground.smt2,,4,4,unsat,0.972192,0.015230,0.305910,0.362370,0.155920,0.000000,0.006280,
demo.12.ground.smt2,,8,0,unsat,0.941892,0.016430,0.312380,0.381610,0.098570,0.000000,0.007210,
demo.12.ground.smt2,,8,1,unsat,0.904409,0.016840,0.302200,0.363540,0.092000,0.000000,0.006560,
demo.12.ground.smt2,,8,2,unsat,0.910346,0.017530,0.308740,0.349990,0.100040,0.000000,0.007250,
demo.12.ground.smt2,,8,3,unsat,0.902405,0.016640,0.304980,0.350310,0.096270,0.000000,0.007140,
demo.12.ground.smt2,,8,4,unsat,0.896162,0.016150,0.307200,0.343320,0.098330,0.000000,0.006850,
demo.12.ground.smt2,,16,0,unsat,0.885447,0.017000,0.308350,0.360410,0.067990,0.000000,0.006820,
demo.12.ground.smt2,,16,1,unsat,0.883513,0.016270,0.304250,0.361010,0.070900,0.000000,0.006970,
demo.12.ground.smt2,,16,2,unsat,0.887708,0.016780,0.305450,0.360790,0.071560,0.000000,0.007600,
demo.12.ground.smt2,,16,3,unsat,0.883370,0.017500,0.307990,0.358330,0.068120,0.000000,0.007550,
demo.12.ground.smt2,,16,4,unsat,0.888181,0.016650,0.310380,0.357450,0.072190,0.000000,0.007070,
demo.12.ground.smt2,,32,0,unsat,0.861638,0.015200,0.299370,0.357020,0.054230,0.000000,0.009970,
demo.12.ground.smt2,,32,1,unsat,0.949516,0.015320,0.304610,0.434640,0.055260,0.000000,0.011280,
demo.12.ground.smt2,,32,2,unsat,0.908046,0.018630,0.305030,0.382300,0.059180,0.000000,0.009820,
demo.12.ground.smt2,,32,3,unsat,0.923257,0.017510,0.307730,0.399550,0.054710,0.000000,0.010270,
demo.12.ground.smt2,,32,4,unsat,0.936797,0.017210,0.310650,0.411270,0.056130,0.000000,0.009760,
demo.12.ground.smt2,,64,0,unsat,0.922193,0.015770,0.307720,0.390300,0.053100,0.000000,0.015560,
demo.12.ground.smt2,,64,1,unsat,0.936841,0.016420,0.312840,0.392260,0.056710,0.000000,0.015810,
demo.12.ground.smt2,,64,2,unsat,0.940934,0.017880,0.304830,0.409770,0.053240,0.000000,0.015720,
demo.12.ground.smt2,,64,3,unsat,0.945304,0.017730,0.306790,0.413320,0.055020,0.000000,0.014750,
demo.12.ground.smt2,,64,4,unsat,0.984218,0.019350,0.308620,0.441620,0.057000,0.000000,0.013210,
demo.12.ground.smt2,,128,0,unsat,1.069921,0.018960,0.311070,0.480030,0.083170,0.000000,0.016060,
demo.12.ground.smt2,,128,1,unsat,1.102759,0.017970,0.304310,0.508860,0.092300,0.000000,0.017210,
demo.12.ground.smt2,,128,2,unsat,1.090201,0.018710,0.308030,0.481020,0.105610,0.000000,0.016300,
demo.12.ground.smt2,,128,3,unsat,1.068059,0.017670,0.306320,0.471670,0.096890,0.000000,0.015810,
demo.12.ground.smt2,,128,4,unsat,1.092165,0.019450,0.306380,0.491850,0.094160,0.000000,0.016750,
demo.13.ground.smt2,,1,0,unsat,1.613712,0.016810,0.327390,0.447530,0.683700,0.000000,0.002770,
demo.13.ground.smt2,,1,1,unsat,1.574279,0.015790,0.327310,0.458120,0.634850,0.000000,0.002570,
demo.13.ground.smt2,,1,2,unsat,1.614693,0.015810,0.327110,0.469320,0.661440,0.000000,0.002590,
demo.13.ground.smt2,,1,3,unsat,1.630043,0.016000,0.320470,0.451750,0.702720,0.000000,0.002830,
demo.13.ground.smt2,,1,4,unsat,1.620168,0.015640,0.323680,0.449570,0.694990,0.000000,0.002640,
demo.13.ground.smt2,,2,0,unsat,1.289735,0.015580,0.316280,0.431110,0.384260,0.000000,0.006420,
demo.13.ground.smt2,,2,1,unsat,1.287914,0.016060,0.317300,0.423860,0.384910,0.000000,0.007260,
demo.13.ground.smt2,,2,2,unsat,1.301038,0.014040,0.320430,0.419700,0.407020,0.000000,0.007360,
demo.13.ground.smt2,,2,3,unsat,1.282686,0.015070,0.316860,0.421700,0.384820,0.000000,0.007650,
demo.13.ground.smt2,,2,4,unsat,1.296683,0.015270,0.323260,0.431330,0.384930,0.000000,0.006430,
demo.13.ground.smt2,,4,0,unsat,1.118370,0.015180,0.315280,0.425660,0.216560,0.000000,0.010400,
demo.13.ground.smt2,,4,1,unsat,1.094396,0.016710,0.318240,0.415000,0.201450,0.000000,0.010440,
demo.13.ground.smt2,,4,2,unsat,1.098662,0.015690,0.322410,0.399920,0.215890,0.000000,0.010310,
demo.13.ground.smt2,,4,3,unsat,1.080466,0.015920,0.318430,0.399910,0.204650,0.000000,0.010300,
demo.13.ground.smt2,,4,4,unsat,1.107997,0.016200,0.324050,0.406140,0.219690,0.000000,0.009860,
demo.13.ground.smt2,,8,0,unsat,0.996934,0.015700,0.322640,0.396600,0.117110,0.000000,0.011180,
demo.13.ground.smt2,,8,1,unsat,0.995208,0.015890,0.316930,0.395310,0.122060,0.000000,0.010160,
demo.13.ground.smt2,,8,2,unsat,1.060867,0.016140,0.336550,0.437270,0.125570,0.000000,0.011000,
demo.13.ground.smt2,,8,3,unsat,0.983343,0.016040,0.320440,0.381470,0.121270,0.000000,0.010400,
demo.13.ground.smt2,,8,4,unsat,0.998134,0.016190,0.318470,0.385430,0.121910,0.000000,0.010720,
demo.13.ground.smt2,,16,0,unsat,0.994010,0.018460,0.325950,0.419080,0.083110,0.000000,0.007640,
demo.13.ground.smt2,,16,1,unsat,0.987231,0.017080,0.322010,0.417530,0.087480,0.000000,0.007780,
demo.13.ground.smt2,,16,2,unsat,0.959380,0.016950,0.322280,0.388790,0.086990,0.000000,0.008210,
demo.13.ground.smt2,,16,3,unsat,0.948073,0.016060,0.319570,0.383260,0.085860,0.000000,0.007720,
demo.13.ground.smt2,,16,4,unsat,0.993731,0.016160,0.321430,0.428680,0.082430,0.000000,0.007700,
demo.13.ground.smt2,,32,0,unsat,0.982335,0.018010,0.328120,0.402750,0.078380,0.000000,0.010370,
demo.13.ground.smt2,,32,1,unsat,0.966872,0.017060,0.326830,0.405820,0.064760,0.000000,0.010570,
demo.13.ground.smt2,,32,2,unsat,0.980539,0.017490,0.332230,0.404010,0.070700,0.000000,0.010650,
demo.13.ground.smt2,,32,3,unsat,0.965083,0.016780,0.325340,0.401730,0.069640,0.000000,0.010600,
demo.13.ground.smt2,,32,4,unsat,0.972724,0.017570,0.330230,0.404600,0.067480,0.000000,0.010340,
demo.13.ground.smt2,,64,0,unsat,1.015557,0.017720,0.325600,0.444280,0.069880,0.000000,0.014680,
demo.13.ground.smt2,,64,1,unsat,1.028656,0.015760,0.326340,0.453710,0.067230,0.000000,0.014770,
demo.13.ground.smt2,,64,2,unsat,1.042069,0.018450,0.325750,0.470780,0.065220,0.000000,0.014540,
demo.13.ground.smt2,,64,3,unsat,1.043751,0.018320,0.322470,0.477720,0.060920,0.000000,0.014650,
demo.13.ground.smt2,,64,4,unsat,1.031563,0.018590,0.322960,0.450690,0.075430,0.000000,0.014880,
demo.13.ground.smt2,,128,0,unsat,1.140012,0.017900,0.322050,0.501340,0.110090,0.000000,0.018390,
demo.13.ground.smt2,,128,1,unsat,1.317689,0.018020,0.329650,0.556310,0.232380,0.000000,0.018870,
demo.13.ground.smt2,,128,2,unsat,1.247387,0.018290,0.326200,0.568640,0.140980,0.000000,0.020320,
demo.13.ground.smt2,,128,3,unsat,1.237349,0.017800,0.333460,0.569700,0.129680,0.000000,0.018680,
demo.13.ground.smt2,,128,4,unsat,1.099446,0.017510,0.319860,0.469280,0.109970,0.000000,0.019150,
demo.14.ground.smt2,,1,0,unsat,2.425189,0.022770,0.488700,0.647880,1.063140,0.000000,0.003580,
demo.14.ground.smt2,,1,1,unsat,2.376868,0.022200,0.489720,0.606350,1.059450,0.000000,0.003500,
demo.14.ground.smt2,,1,2,unsat,2.360334,0.022180,0.483000,0.594660,1.054880,0.000000,0.003830,
demo.14.ground.smt2,,1,3,unsat,2.378613,0.022650,0.493370,0.612550,1.049700,0.000000,0.003610,
demo.14.ground.smt2,,1,4,unsat,2.139588,0.021910,0.494090,0.592240,0.828080,0.000000,0.003300,
demo.14.ground.smt2,,2,0,unsat,1.874946,0.022510,0.486430,0.592070,0.567100,0.000000,0.005370,
demo.14.ground.smt2,,2,1,unsat,1.881917,0.021890,0.481800,0.570220,0.603190,0.000000,0.005480,
demo.14.ground.smt2,,2,2,unsat,1.909065,0.021500,0.481450,0.568820,0.630100,0.000000,0.005290,
demo.14.ground.smt2,,2,3,unsat,1.839229,0.020940,0.478830,0.565960,0.569560,0.000000,0.006090,
demo.14.ground.smt2,,2,4,unsat,1.850182,0.021840,0.487010,0.571250,0.562490,0.000000,0.005930,
demo.14.ground.smt2,,4,0,unsat,1.651855,0.023920,0.492190,0.562920,0.353360,0.000000,0.012840,
demo.14.ground.smt2,,4,1,unsat,1.634757,0.023360,0.484070,0.562970,0.345900,0.000000,0.012230,
demo.14.ground.smt2,,4,2,unsat,1.578815,0.023340,0.487790,0.554190,0.304950,0.000000,0.011180,
demo.14.ground.smt2,,4,3,unsat,1.603308,0.022730,0.484350,0.546460,0.341370,0.000000,0.012430,
demo.14.ground.smt2,,4,4,unsat,1.597290,0.022850,0.479610,0.543990,0.341070,0.000000,0.011600,
demo.14.ground.smt2,,8,0,unsat,1.454347,0.023660,0.477120,0.552620,0.187750,0.000000,0.012230,
demo.14.ground.smt2,,8,1,unsat,1.450023,0.023660,0.477520,0.545960,0.188510,0.000000,0.013970,
demo.14.ground.smt2,,8,2,unsat,1.458959,0.024290,0.487780,0.550140,0.184430,0.000000,0.012250,
demo.14.ground.smt2,,8,3,unsat,1.459273,0.023970,0.487340,0.550310,0.185500,0.000000,0.012850,
demo.14.ground.smt2,,8,4,unsat,1.438230,0.023430,0.482890,0.540290,0.182290,0.000000,0.012960,
demo.14.ground.smt2,,16,0,unsat,1.383691,0.022950,0.488850,0.546140,0.119360,0.000000,0.013730,
demo.14.ground.smt2,,16,1,unsat,1.402113,0.024000,0.495510,0.554740,0.120550,0.000000,0.014150,
demo.14.ground.smt2,,16,2,unsat,1.409117,0.022960,0.489200,0.567150,0.118910,0.000000,0.013550,
demo.14.ground.smt2,,16,3,unsat,1.394019,0.023530,0.485680,0.554090,0.118140,0.000000,0.014720,
demo.14.ground.smt2,,16,4,unsat,1.417079,0.024250,0.488900,0.565130,0.123750,0.000000,0.016350,
demo.14.ground.smt2,,32,0,unsat,1.383235,0.023540,0.485760,0.564590,0.095950,0.000000,0.015860,
demo.14.ground.smt2,,32,1,unsat,1.388728,0.023910,0.482540,0.573140,0.093680,0.000000,0.016760,
demo.14.ground.smt2,,32,2,unsat,1.391709,0.023410,0.488070,0.569640,0.094450,0.000000,0.015740,
demo.14.ground.smt2,,32,3,unsat,1.413051,0.023480,0.495090,0.581470,0.097620,0.000000,0.016040,
demo.14.ground.smt2,,32,4,unsat,1.391669,0.023510,0.488810,0.563600,0.100570,0.000000,0.017250,
demo.14.ground.smt2,,64,0,unsat,1.554358,0.025990,0.491840,0.707650,0.091620,0.000000,0.020080,
demo.14.ground.smt2,,64,1,unsat,1.516348,0.025250,0.485610,0.670080,0.100340,0.000000,0.021310,
demo.14.ground.smt2,,64,2,unsat,1.537588,0.025120,0.492260,0.692200,0.091960,0.000000,0.020630,
demo.14.ground.smt2,,64,3,unsat,1.502073,0.025060,0.488340,0.665320,0.089760,0.000000,0.021180,
demo.14.ground.smt2,,64,4,unsat,1.510972,0.024640,0.495390,0.675220,0.087200,0.000000,0.021390,
demo.14.ground.smt2,,128,0,unsat,1.609249,0.026520,0.487320,0.730370,0.113710,0.000000,0.024310,
demo.14.ground.smt2,,128,1,unsat,1.638032,0.025020,0.487120,0.742450,0.125140,0.000000,0.028280,
demo.14.ground.smt2,,128,2,unsat,1.681173,0.025500,0.495000,0.765190,0.150140,0.000000,0.023840,
demo.14.ground.smt2,,128,3,unsat,1.627984,0.024630,0.483380,0.724820,0.145350,0.000000,0.024740,
demo.14.ground.smt2,,128,4,unsat,1.591767,0.026040,0.487310,0.709420,0.117850,0.000000,0.025340,
demo.15.ground.smt2,,1,0,unsat,1.896412,0.021370,0.427760,0.562450,0.719050,0.000000,0.003080,
demo.15.ground.smt2,,1,1,unsat,2.017545,0.019160,0.425980,0.523450,0.884350,0.000000,0.003220,
demo.15.ground.smt2,,1,2,unsat,1.914806,0.020350,0.426130,0.519720,0.779900,0.000000,0.003160,
demo.15.ground.smt2,,1,3,unsat,2.092659,0.020240,0.424840,0.553300,0.929980,0.000000,0.003250,
demo.15.ground.smt2,,1,4,unsat,2.020105,0.019390,0.424510,0.510950,0.901470,0.000000,0.003060,
demo.15.ground.smt2,,2,0,unsat,1.563127,0.018700,0.419900,0.499040,0.455540,0.000000,0.006870,
demo.15.ground.smt2,,2,1,unsat,1.601752,0.019850,0.422640,0.503080,0.486950,0.000000,0.006490,
demo.15.ground.smt2,,2,2,unsat,1.572195,0.018040,0.423200,0.476650,0.486240,0.000000,0.006510,
demo.15.ground.smt2,,2,3,unsat,1.568406,0.019290,0.425380,0.476310,0.479860,0.000000,0.006690,
demo.15.ground.smt2,,2,4,unsat,1.563776,0.018600,0.421710,0.482290,0.472160,0.000000,0.006620,
demo.15.ground.smt2,,4,0,unsat,1.373155,0.021090,0.423130,0.479770,0.275240,0.000000,0.011430,
demo.15.ground.smt2,,4,1,unsat,1.374236,0.021200,0.427430,0.483080,0.268100,0.000000,0.012090,
demo.15.ground.smt2,,4,2,unsat,1.351264,0.020150,0.423840,0.473940,0.261670,0.000000,0.010830,
demo.15.ground.smt2,,4,3,unsat,1.373279,0.020420,0.422710,0.484540,0.272200,0.000000,0.011510,
demo.15.ground.smt2,,4,4,unsat,1.376902,0.020720,0.427110,0.475630,0.280260,0.000000,0.012310,
demo.15.ground.smt2,,8,0,unsat,1.265539,0.021370,0.425520,0.491290,0.151960,0.000000,0.011280,
demo.15.ground.smt2,,8,1,unsat,1.256701,0.021010,0.423710,0.478800,0.155460,0.000000,0.012190,
demo.15.ground.smt2,,8,2,unsat,1.263396,0.021990,0.422610,0.484180,0.155710,0.000000,0.012820,
demo.15.ground.smt2,,8,3,unsat,1.258115,0.020860,0.426630,0.478750,0.155740,0.000000,0.012160,
demo.15.ground.smt2,,8,4,unsat,1.244807,0.021140,0.422380,0.475420,0.150660,0.000000,0.012580,
demo.15.ground.smt2,,16,0,unsat,1.194074,0.020330,0.424480,0.477520,0.099260,0.000000,0.013710,
demo.15.ground.smt2,,16,1,unsat,1.198249,0.020400,0.425020,0.483700,0.098360,0.000000,0.011680,
demo.15.ground.smt2,,16,2,unsat,1.197385,0.021290,0.421850,0.484540,0.098110,0.000000,0.011520,
demo.15.ground.smt2,,16,3,unsat,1.191164,0.020680,0.420200,0.481370,0.096690,0.000000,0.011520,
demo.15.ground.smt2,,16,4,unsat,1.208501,0.021650,0.422630,0.489660,0.099290,0.000000,0.011920,
demo.15.ground.smt2,,32,0,unsat,1.190269,0.021130,0.422390,0.498000,0.072030,0.000000,0.013180,
demo.15.ground.smt2,,32,1,unsat,1.179690,0.021470,0.418230,0.491450,0.073490,0.000000,0.012960,
demo.15.ground.smt2,,32,2,unsat,1.187340,0.020970,0.424410,0.492860,0.073810,0.000000,0.013330,
demo.15.ground.smt2,,32,3,unsat,1.190335,0.020760,0.426810,0.489820,0.076810,0.000000,0.014220,
demo.15.ground.smt2,,32,4,unsat,1.204849,0.021570,0.422700,0.506890,0.074210,0.000000,0.013210,
demo.15.ground.smt2,,64,0,unsat,1.250533,0.022070,0.425550,0.539490,0.071230,0.000000,0.018760,
demo.15.ground.smt2,,64,1,unsat,1.294378,0.022810,0.423370,0.573030,0.075360,0.000000,0.018840,
demo.15.ground.smt2,,64,2,unsat,1.268706,0.024740,0.425260,0.544420,0.070230,0.000000,0.017260,
demo.15.ground.smt2,,64,3,unsat,1.295905,0.023060,0.424370,0.570660,0.070220,0.000000,0.020460,
demo.15.ground.smt2,,64,4,unsat,1.290048,0.022050,0.424170,0.566670,0.071580,0.000000,0.021480,
demo.15.ground.smt2,,128,0,unsat,1.421069,0.023210,0.429330,0.637740,0.108170,0.000000,0.020490,
demo.15.ground.smt2,,128,1,unsat,1.420095,0.022460,0.427280,0.658750,0.096540,0.000000,0.020350,
demo.15.ground.smt2,,128,2,unsat,1.385825,0.022780,0.422070,0.627260,0.094580,0.000000,0.020800,
demo.15.ground.smt2,,128,3,unsat,1.535063,0.023110,0.427900,0.688590,0.175380,0.000000,0.020620,
demo.15.ground.smt2,,128,4,unsat,1.430843,0.022660,0.433450,0.653130,0.101770,0.000000,0.020670,
demo.16.ground.smt2,,1,0,unsat,2.019247,0.019510,0.403880,0.558460,0.875970,0.000000,0.003210,
demo.16.ground.smt2,,1,1,unsat,2.025896,0.018270,0.407340,0.531670,0.907070,0.000000,0.003290,
demo.16.ground.smt2,,1,2,unsat,1.841645,0.018830,0.410660,0.504320,0.749040,0.000000,0.003160,
demo.16.ground.smt2,,1,3,unsat,1.817865,0.017820,0.402620,0.500430,0.736700,0.000000,0.003230,
demo.16.ground.smt2,,1,4,unsat,1.812953,0.018490,0.406370,0.504970,0.721480,0.000000,0.003150,
demo.16.ground.smt2,,2,0,unsat,1.604314,0.020150,0.406280,0.501520,0.509190,0.000000,0.006720,
demo.16.ground.smt2,,2,1,unsat,1.551394,0.017910,0.410660,0.496990,0.459010,0.000000,0.006400,
demo.16.ground.smt2,,2,2,unsat,1.616119,0.018000,0.405940,0.491600,0.531470,0.000000,0.006780,
demo.16.ground.smt2,,2,3,unsat,1.556818,0.017340,0.410440,0.474770,0.490450,0.000000,0.006110,
demo.16.ground.smt2,,2,4,unsat,1.530343,0.017990,0.407230,0.483620,0.458650,0.000000,0.006070,
demo.16.ground.smt2,,4,0,unsat,1.344390,0.020790,0.417310,0.474280,0.264400,0.000000,0.007620,
demo.16.ground.smt2,,4,1,unsat,1.342439,0.020870,0.408030,0.476760,0.266230,0.000000,0.007780,
