file,suite,n_gates,n_literals,n_not_terms,total_classes,algorithm,trial,parlay_threads,read_s,parse_s,build_s,close_ms
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,3,128,0.019481,0.027786,0.086841,41.5426
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,4,128,0.019481,0.027786,0.086841,40.3273
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,0,128,0.019481,0.027786,0.086841,8.4917
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,1,128,0.019481,0.027786,0.086841,8.8305
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,2,128,0.019481,0.027786,0.086841,8.8927
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,3,128,0.019481,0.027786,0.086841,8.7198
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,4,128,0.019481,0.027786,0.086841,9.0340
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,0,128,0.013693,0.019123,0.070084,60.8278
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,1,128,0.013693,0.019123,0.070084,60.7430
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,2,128,0.013693,0.019123,0.070084,65.5422
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,3,128,0.013693,0.019123,0.070084,45.9066
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,4,128,0.013693,0.019123,0.070084,27.3258
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,0,128,0.013693,0.019123,0.070084,6.0956
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,1,128,0.013693,0.019123,0.070084,5.6909
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,2,128,0.013693,0.019123,0.070084,5.8465
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,3,128,0.013693,0.019123,0.070084,6.0138
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,4,128,0.013693,0.019123,0.070084,5.9778
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,0,128,0.021389,0.027680,0.078725,55.3190
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,1,128,0.021389,0.027680,0.078725,56.2592
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,2,128,0.021389,0.027680,0.078725,57.9303
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,3,128,0.021389,0.027680,0.078725,58.6447
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,4,128,0.021389,0.027680,0.078725,55.5562
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,0,128,0.021389,0.027680,0.078725,7.6311
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,1,128,0.021389,0.027680,0.078725,7.5391
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,2,128,0.021389,0.027680,0.078725,6.5726
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,3,128,0.021389,0.027680,0.078725,6.8326
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,4,128,0.021389,0.027680,0.078725,7.0529
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,0,128,0.014497,0.021342,0.056748,39.8113
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,1,128,0.014497,0.021342,0.056748,39.1498
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,2,128,0.014497,0.021342,0.056748,40.7822
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,3,128,0.014497,0.021342,0.056748,39.1553
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,4,128,0.014497,0.021342,0.056748,38.6062
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,0,128,0.014497,0.021342,0.056748,5.7471
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,1,128,0.014497,0.021342,0.056748,5.9788
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,2,128,0.014497,0.021342,0.056748,6.1894
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,3,128,0.014497,0.021342,0.056748,6.2221
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_filter,4,128,0.014497,0.021342,0.056748,6.1459
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_parents,0,128,0.053739,0.069095,0.195960,95.1535
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_parents,1,128,0.053739,0.069095,0.195960,95.7076
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_parents,2,128,0.053739,0.069095,0.195960,98.8340
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_parents,3,128,0.053739,0.069095,0.195960,96.5093
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_parents,4,128,0.053739,0.069095,0.195960,100.8590
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,0,128,0.053739,0.069095,0.195960,23.9052
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,1,128,0.053739,0.069095,0.195960,23.7706
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,2,128,0.053739,0.069095,0.195960,22.9403
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,3,128,0.053739,0.069095,0.195960,23.0349
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,4,128,0.053739,0.069095,0.195960,21.9916
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,0,128,0.037851,0.045276,0.115577,60.2844
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,1,128,0.037851,0.045276,0.115577,61.3329
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,2,128,0.037851,0.045276,0.115577,60.7670
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,3,128,0.037851,0.045276,0.115577,61.4565
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,4,128,0.037851,0.045276,0.115577,63.0358
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,0,128,0.037851,0.045276,0.115577,16.3984
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,1,128,0.037851,0.045276,0.115577,15.4289
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,2,128,0.037851,0.045276,0.115577,15.2253
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,3,128,0.037851,0.045276,0.115577,14.8001
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,4,128,0.037851,0.045276,0.115577,14.3443
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,0,128,0.015823,0.024522,0.081115,85.4739
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,1,128,0.015823,0.024522,0.081115,84.1376
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,2,128,0.015823,0.024522,0.081115,54.1465
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,3,128,0.015823,0.024522,0.081115,44.9336
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,4,128,0.015823,0.024522,0.081115,41.9123
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,0,128,0.015823,0.024522,0.081115,6.9964
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,1,128,0.015823,0.024522,0.081115,6.9710
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,2,128,0.015823,0.024522,0.081115,7.1967
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,3,128,0.015823,0.024522,0.081115,7.1775
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,4,128,0.015823,0.024522,0.081115,7.2322
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,0,128,0.013950,0.019334,0.062253,61.1778
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,1,128,0.013950,0.019334,0.062253,60.4485
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,2,128,0.013950,0.019334,0.062253,57.0575
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,3,128,0.013950,0.019334,0.062253,27.6094
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,4,128,0.013950,0.019334,0.062253,29.1876
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,0,128,0.013950,0.019334,0.062253,5.9357
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,1,128,0.013950,0.019334,0.062253,6.0427
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,2,128,0.013950,0.019334,0.062253,6.2442
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,3,128,0.013950,0.019334,0.062253,6.1438
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,4,128,0.013950,0.019334,0.062253,5.7258
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,0,128,0.041168,0.052641,0.155188,69.9227
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,1,128,0.041168,0.052641,0.155188,69.6326
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,2,128,0.041168,0.052641,0.155188,72.9067
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,3,128,0.041168,0.052641,0.155188,72.5559
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,4,128,0.041168,0.052641,0.155188,74.2695
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,0,128,0.041168,0.052641,0.155188,16.0082
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,1,128,0.041168,0.052641,0.155188,16.7162
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,2,128,0.041168,0.052641,0.155188,17.4855
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,3,128,0.041168,0.052641,0.155188,16.0494
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,4,128,0.041168,0.052641,0.155188,15.8887
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,0,128,0.035538,0.044412,0.111870,54.1084
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,1,128,0.035538,0.044412,0.111870,57.1287
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,2,128,0.035538,0.044412,0.111870,52.8106
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,3,128,0.035538,0.044412,0.111870,56.4884
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,4,128,0.035538,0.044412,0.111870,58.3939
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,0,128,0.035538,0.044412,0.111870,15.8920
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,1,128,0.035538,0.044412,0.111870,15.5312
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,2,128,0.035538,0.044412,0.111870,16.1882
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,3,128,0.035538,0.044412,0.111870,15.4241
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,4,128,0.035538,0.044412,0.111870,15.6417
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,0,128,0.043100,0.049746,0.152039,100.8857
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,1,128,0.043100,0.049746,0.152039,103.3466
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,2,128,0.043100,0.049746,0.152039,130.6015
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,3,128,0.043100,0.049746,0.152039,189.4697
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,4,128,0.043100,0.049746,0.152039,105.0649
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,0,128,0.043100,0.049746,0.152039,42.1062
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,1,128,0.043100,0.049746,0.152039,40.8195
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,2,128,0.043100,0.049746,0.152039,40.3323
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,3,128,0.043100,0.049746,0.152039,40.8700
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,4,128,0.043100,0.049746,0.152039,41.2787
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,0,128,0.045135,0.050313,0.133575,92.1135
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,1,128,0.045135,0.050313,0.133575,89.5536
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,2,128,0.045135,0.050313,0.133575,96.0713
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,3,128,0.045135,0.050313,0.133575,95.3144
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,4,128,0.045135,0.050313,0.133575,96.2654
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,0,128,0.045135,0.050313,0.133575,34.9023
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,1,128,0.045135,0.050313,0.133575,34.3106
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,2,128,0.045135,0.050313,0.133575,34.9267
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,3,128,0.045135,0.050313,0.133575,34.6863
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,4,128,0.045135,0.050313,0.133575,34.2638
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,0,128,0.071580,0.080547,0.253834,156.1495
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,1,128,0.071580,0.080547,0.253834,149.0856
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,2,128,0.071580,0.080547,0.253834,151.5765
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,3,128,0.071580,0.080547,0.253834,162.5148
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,4,128,0.071580,0.080547,0.253834,167.7232
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,0,128,0.071580,0.080547,0.253834,575.3632
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,1,128,0.071580,0.080547,0.253834,570.5512
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,2,128,0.071580,0.080547,0.253834,566.8643
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,3,128,0.071580,0.080547,0.253834,565.6774
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,4,128,0.071580,0.080547,0.253834,564.8557
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,0,128,0.076886,0.082250,0.217450,137.5764
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,1,128,0.076886,0.082250,0.217450,135.4596
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,2,128,0.076886,0.082250,0.217450,137.0277
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,3,128,0.076886,0.082250,0.217450,138.2385
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,4,128,0.076886,0.082250,0.217450,141.1300
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,0,128,0.076886,0.082250,0.217450,776.4005
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,1,128,0.076886,0.082250,0.217450,767.6901
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,2,128,0.076886,0.082250,0.217450,764.1086
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,3,128,0.076886,0.082250,0.217450,748.3412
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,4,128,0.076886,0.082250,0.217450,746.4946
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,0,128,0.054359,0.059135,0.188965,108.6659
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,1,128,0.054359,0.059135,0.188965,110.8322
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,2,128,0.054359,0.059135,0.188965,116.8097
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,3,128,0.054359,0.059135,0.188965,113.5598
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,4,128,0.054359,0.059135,0.188965,115.1843
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,0,128,0.054359,0.059135,0.188965,59.6635
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,1,128,0.054359,0.059135,0.188965,59.8367
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,2,128,0.054359,0.059135,0.188965,58.6343
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,3,128,0.054359,0.059135,0.188965,58.6351
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,4,128,0.054359,0.059135,0.188965,58.0372
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,0,128,0.057565,0.063909,0.165808,119.6610
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,1,128,0.057565,0.063909,0.165808,120.9502
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,2,128,0.057565,0.063909,0.165808,123.5993
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,3,128,0.057565,0.063909,0.165808,124.2130
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,4,128,0.057565,0.063909,0.165808,126.5335
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,0,128,0.057565,0.063909,0.165808,105.7792
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,1,128,0.057565,0.063909,0.165808,103.3231
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,2,128,0.057565,0.063909,0.165808,104.5059
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,3,128,0.057565,0.063909,0.165808,102.1960
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,4,128,0.057565,0.063909,0.165808,106.2890
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,0,128,0.028057,0.033447,0.110492,70.1006
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,1,128,0.028057,0.033447,0.110492,74.2971
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,2,128,0.028057,0.033447,0.110492,74.1105
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,3,128,0.028057,0.033447,0.110492,76.3305
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,4,128,0.028057,0.033447,0.110492,73.7083
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,0,128,0.028057,0.033447,0.110492,44.6178
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,1,128,0.028057,0.033447,0.110492,44.1860
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,2,128,0.028057,0.033447,0.110492,44.5263
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,3,128,0.028057,0.033447,0.110492,44.7377
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,4,128,0.028057,0.033447,0.110492,44.3131
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,0,128,0.028556,0.036945,0.097669,63.1061
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,1,128,0.028556,0.036945,0.097669,67.2314
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,2,128,0.028556,0.036945,0.097669,68.6158
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,3,128,0.028556,0.036945,0.097669,66.0412
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,4,128,0.028556,0.036945,0.097669,68.6612
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,0,128,0.028556,0.036945,0.097669,70.2126
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,1,128,0.028556,0.036945,0.097669,68.6780
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,2,128,0.028556,0.036945,0.097669,69.0049
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,3,128,0.028556,0.036945,0.097669,68.7232
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,4,128,0.028556,0.036945,0.097669,69.1380
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,0,128,0.294533,0.198815,0.623042,355.5381
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,1,128,0.294533,0.198815,0.623042,368.5743
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,2,128,0.294533,0.198815,0.623042,385.4808
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,3,128,0.294533,0.198815,0.623042,392.4716
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,4,128,0.294533,0.198815,0.623042,394.3204
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,0,128,0.294533,0.198815,0.623042,158.8115
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,1,128,0.294533,0.198815,0.623042,155.4228
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,2,128,0.294533,0.198815,0.623042,157.2378
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,3,128,0.294533,0.198815,0.623042,156.9758
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,4,128,0.294533,0.198815,0.623042,163.2709
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,0,128,0.307301,0.220050,0.511473,286.3732
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,1,128,0.307301,0.220050,0.511473,296.0220
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,2,128,0.307301,0.220050,0.511473,308.2698
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,3,128,0.307301,0.220050,0.511473,315.9592
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,4,128,0.307301,0.220050,0.511473,309.1343
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,0,128,0.307301,0.220050,0.511473,123.1562
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,1,128,0.307301,0.220050,0.511473,123.9055
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,2,128,0.307301,0.220050,0.511473,119.4048
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,3,128,0.307301,0.220050,0.511473,123.8962
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,4,128,0.307301,0.220050,0.511473,119.8995
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,0,128,0.080615,0.091551,0.288637,146.8246
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,1,128,0.080615,0.091551,0.288637,148.1717
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,2,128,0.080615,0.091551,0.288637,147.5563
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,3,128,0.080615,0.091551,0.288637,149.0323
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,4,128,0.080615,0.091551,0.288637,158.9346
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,0,128,0.080615,0.091551,0.288637,95.0620
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,1,128,0.080615,0.091551,0.288637,95.5790
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,2,128,0.080615,0.091551,0.288637,93.8732
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,3,128,0.080615,0.091551,0.288637,94.4131
